,ndcg
fdny,0.381041806
julian,0.381005776
var,0.381004108
jews,0.380916132
chest,0.380908198
kiosk,0.380837838
smithsonian,0.380761054
pumpkin,0.380710783
sales,0.380710722
magic,0.380680468
nuage,0.38064194
turntable,0.380614448
yosemitenationalpark,0.380576528
cologne,0.380546175
donau,0.380485613
millenium,0.380473942
points,0.380467103
frank,0.380456558
bloody,0.380422744
buzz,0.38039901
optical,0.38036983
primary,0.380360354
rest,0.380259531
redhead,0.380252608
source,0.380195096
website,0.380117049
string,0.380113599
sao,0.380000804
fz28,0.38000028
rhino,0.379989331
holanda,0.379938527
saw,0.379936466
southdakota,0.379917713
santiago,0.379902709
healthy,0.379880486
pb,0.379847841
s6000fd,0.379836514
springtime,0.379813554
mywinners,0.379808136
ranges,0.379760967
spirits,0.379750139
modeling,0.379709445
dish,0.379705963
dining,0.379695414
drama,0.37961795
buffalo,0.379576577
anatolia,0.379567195
tobyhancock,0.379520136
tomatoes,0.379517474
bob,0.37949923
romanian,0.379478061
delft,0.379477189
wroclaw,0.379426551
digitalcamera,0.379420932
sheet,0.379409271
pocket,0.379407898
12th,0.379403333
lampe,0.379388893
scottishborders,0.379378226
build,0.379362061
1993,0.37933286
brickwork,0.379321449
soma,0.379301963
cricket,0.379258542
sigma1770,0.379246328
waterfowl,0.379210647
humboldt,0.379189606
3652010,0.379144116
impala,0.379135117
goat,0.379117134
bryce,0.379110762
totallythailand,0.379105743
marks,0.379090892
conservatory,0.379080438
dmc,0.379060727
converter,0.379013315
tiffany,0.37895345
lodge,0.378928798
intense,0.378889398
communist,0.378833178
ussr,0.378807199
instant,0.378791983
refreshing,0.378770948
parrot,0.378681327
wake,0.378651217
observation,0.378622976
moose,0.378611023
ladies,0.378592584
slides,0.378590375
lakedistrict,0.378575344
kanagawa,0.378433541
zanzibar,0.378429871
barefoot,0.378384698
canonrebelxsi,0.37833379
northholland,0.378297816
cargo,0.378290189
platinumpeaceaward,0.378288253
fieldtrip,0.378251892
worth,0.378238607
crops,0.378232068
wallace,0.378192889
facade,0.378150338
closet,0.37813981
thumbsup,0.378132155
nrw,0.378118024
silos,0.378052867
excellence,0.37805166
sa,0.378032785
things,0.378011385
fz50,0.378001486
sombras,0.378000753
pace,0.377914678
slr680,0.377909974
topv555,0.377888197
isola,0.377870016
marvel,0.377863134
fork,0.377844361
panoramas,0.377836966
wight,0.377829747
inflight,0.377818415
dblringexcellence,0.377707997
samyang,0.377705593
reserved,0.377701381
3xp,0.377693405
160,0.377686922
supplies,0.37767856
ivy,0.377663156
laughing,0.377624726
canoneosrebelt1i,0.377617448
tohoku,0.377595016
customer,0.377547896
speedway,0.377505379
mer,0.37749168
outback,0.377490549
marc,0.377471467
bestcapturesaoi,0.377466396
massive,0.377442599
pologne,0.377421344
roller,0.377419173
empirestatebuilding,0.377417488
emergency,0.377411684
nacht,0.3773813
hike,0.377366637
fra,0.377356452
curb,0.377332177
drink,0.377311288
bahn,0.377295715
regency,0.377269235
offroad,0.377246882
gap,0.377195066
openhouse,0.37718915
this,0.377188818
turf,0.377156891
maine,0.377110171
languedocroussillon,0.377081089
maastricht,0.377068159
nv,0.377066403
schwarzweiss,0.377059952
nickdewolf,0.377003299
pointofview,0.376978632
syria,0.376972078
retriever,0.376961918
est,0.376950712
hafen,0.376924289
emma,0.376921604
donna,0.376918184
nihon,0.376865172
birdseyeview,0.376851801
h2o,0.376828011
frontpage,0.376816593
crystals,0.376802464
greek,0.37678234
sunderland,0.376714879
transit,0.37661658
the4elements,0.37658913
goal,0.376581741
turtles,0.376565844
jumbo,0.376491965
neonsign,0.376459215
glamour,0.376423393
environmental,0.376328444
spires,0.376281273
cork,0.376278019
camino,0.376244198
mosque,0.376217401
feel,0.376169916
surf,0.376161956
craft,0.376145238
woodbridge,0.376103045
escape,0.376101604
yellowstonenationalpark,0.37606646
ducks,0.376059815
portra,0.375965127
labyrinth,0.375891886
williams,0.375878322
castro,0.37577936
statepark,0.375776213
foundation,0.375770308
bateau,0.375739216
737,0.375737943
tee,0.375708613
limestone,0.375693039
woody,0.375662324
nicaragua,0.375638676
philscamera,0.375619966
propaganda,0.375552656
vizcaya,0.375543017
razuryza,0.375541039
garten,0.375526315
steampunk,0.375424548
imagen,0.375365624
league,0.375349548
mechanical,0.375339547
ho,0.375309624
number,0.375289829
monumento,0.375289266
engineer,0.375282028
depot,0.375267556
southaustralia,0.375256868
liverpool,0.375249606
aficionados,0.375183026
ubuntu,0.375131028
guerra,0.375125035
abandonado,0.375079813
supercar,0.375059217
derwent,0.375058719
euskalherria,0.375039168
tables,0.374994269
innercity,0.37492067
lakemichigan,0.374889373
slope,0.37485516
u,0.374828738
plush,0.374815576
slo,0.374733427
modena,0.374659263
stein,0.374641738
jesse,0.374626332
sean,0.374558547
azores,0.374530185
golfcourse,0.374418101
innenstadt,0.374400263
micro,0.374399959
arts,0.374340582
nuit,0.374273713
redmond,0.374272801
panning,0.374267107
polynesia,0.374223087
talent,0.374175179
circles,0.374164043
daddy,0.374159101
150,0.374133392
jeremy,0.374108287
orb,0.374074395
westerneurope,0.37403587
tan,0.374032952
clothes,0.374030684
lobby,0.374025104
delete9,0.374004847
laura,0.373976255
volvo,0.373908062
shiny,0.373776602
azure,0.373700601
productions,0.373672519
dinner,0.373657053
transilvania,0.373622872
smell,0.373613942
natureza,0.373588144
rockefeller,0.373559539
kat,0.373537054
wires,0.37352109
mod,0.373500275
megan,0.373474303
sticker,0.373397552
jumping,0.373342165
rico,0.373332676
kangaroo,0.373303681
pillar,0.373295344
laketahoe,0.373290439
plymouth,0.373263977
mi,0.373207268
flickrchallengegroup,0.373192415
urlaub,0.373159387
snowflakes,0.373123783
yashica,0.372889057
bamboo,0.372847565
desaturated,0.372845862
poet,0.372835158
roofs,0.372818369
rost,0.372816297
lecture,0.372814137
garbage,0.372804072
unionstation,0.372799201
ilovenature,0.372754226
t2i,0.372730034
ch,0.372678755
lettuce,0.372665446
slovakia,0.372634234
rusted,0.372600606
1855,0.372580289
vivid,0.372579833
gippsland,0.372562107
worn,0.372529882
demon,0.372501059
daffodil,0.372394804
jenny,0.372379537
pessoas,0.372372402
tone,0.372346282
sneeuw,0.37234105
division,0.372337123
jerseyshore,0.372241717
montenegro,0.372215951
1966,0.372153534
destruction,0.372120125
roanoke,0.372081015
shark,0.372039699
queenstreet,0.372009003
prince,0.372002251
ram,0.371983247
elderly,0.37197628
stephanie,0.37196414
ashley,0.371958864
floods,0.371946578
hay,0.371923972
machines,0.371828753
himalaya,0.371818669
nikond100,0.371791153
kiev,0.371742452
streams,0.371644824
berkshire,0.371630681
ralph,0.371630013
rva,0.371616126
janeiro,0.371609108
movies,0.371592184
ill,0.371541245
hastings,0.371534722
redrock,0.371519609
enterprise,0.371487865
spectrum,0.371476736
murphy,0.371440599
exotic,0.371435123
tripod,0.371431282
impressive,0.371418449
icy,0.371350443
d70s,0.371346215
move,0.371325055
selfie,0.371318751
crosswalk,0.371274694
lauderdale,0.371258412
saints,0.371254578
software,0.371232761
solitary,0.371221384
luzern,0.371192179
universe,0.371179755
xt,0.371141607
gt,0.371055517
surfers,0.371023229
lomolca,0.371013992
voyageanatolia,0.370973863
nikond7000,0.370959896
nesting,0.370918187
wv,0.370914899
portraiture,0.370913448
wait,0.370890758
playing,0.370890541
tmax,0.370799463
inlet,0.370794254
ultimate,0.370709964
lgbt,0.370677254
lattice,0.370604579
concepts,0.370593992
lunar,0.370562749
trainstation,0.37056224
medal,0.370548709
rap,0.370514792
more,0.37050649
pearls,0.370478324
hub,0.37045371
pony,0.370447626
smooth,0.370407702
negra,0.370384151
e520,0.370369916
dayout,0.370356329
newport,0.370241409
munich,0.370230272
signpost,0.37022992
1963,0.370217837
niftyfifty,0.370179213
electro,0.370170106
naval,0.370112325
northernterritory,0.370105599
furry,0.369977919
visitors,0.369964178
sealife,0.36995634
unknown,0.36995485
quarter,0.369946157
homeless,0.369920057
moonlight,0.369916635
midwest,0.369891609
vale,0.369848438
goldengatepark,0.36979754
topf25,0.369788255
lancs,0.369701135
boardwalk,0.369648219
s2is,0.369614487
f22,0.369540991
ghosts,0.369532724
jake,0.369518118
growth,0.3694585
lime,0.369423604
waterfall,0.369387587
1755,0.369371776
noon,0.369315257
vast,0.369289505
thomas,0.369277899
choice,0.369276155
olympusxa,0.369263963
skyway,0.369248425
travelphotographer,0.369198888
selfdeveloped,0.369195954
pathway,0.36919274
tourists,0.369152796
ventana,0.369148713
darrellgodliman,0.369039829
munchen,0.369038118
solstice,0.368889384
juni,0.368876179
sanctuary,0.368871527
erosion,0.368842891
1022,0.368802217
handheldhdr,0.368735643
largest,0.368727138
wit,0.368679091
1913,0.36862469
freighter,0.36860933
pisa,0.368595957
mirrorless,0.368543145
turret,0.368537552
phil,0.368505115
stereographic,0.368479623
impressionist,0.368446092
towerhamlets,0.368440796
normandy,0.368432633
venturacounty,0.368411368
saintlouis,0.36839222
graff,0.36827285
misty,0.368190678
marble,0.368170235
key,0.368144313
plage,0.368122147
tennessee,0.368106014
monroe,0.368099326
thehague,0.368091266
strong,0.368020647
f17,0.368003019
pintura,0.367972363
graves,0.367957552
males,0.367879973
exit,0.367867989
tagged,0.367850036
gregory,0.36778541
turm,0.367713013
mens,0.367666165
taggedout,0.367664546
direction,0.367574259
islas,0.367510917
toscana,0.367451549
nashville,0.3674359
ljubljana,0.367422348
tom,0.367420647
bucket,0.367392185
roses,0.367368975
medieval,0.367368109
oxon,0.367346889
tampa,0.367340874
salto,0.367338024
stad,0.367333644
photographbynickdewolf,0.36730867
ad,0.36727163
magnolia,0.367270917
polaroid,0.367224959
details,0.367218168
jacket,0.367168798
dresses,0.367162023
stage,0.367116517
franken,0.367091148
terracotta,0.36707038
underpass,0.367063081
scanner,0.367062926
surfer,0.36705505
bucharest,0.367032344
suspension,0.367018362
sanfranciscocounty,0.367002866
map,0.366993569
pavillion,0.366974137
basque,0.366951044
grill,0.366931695
omd,0.366852445
panama,0.366850267
moray,0.366793692
jardin,0.36674689
salento,0.366739009
walkway,0.366737918
relic,0.366710553
egypte,0.366694157
mecklenburgwesternpomerania,0.366671094
va,0.366609861
watercolour,0.366601061
pudong,0.366595995
pontevedra,0.366587176
serene,0.366547247
mr,0.366536627
harry,0.366467591
porcelain,0.366439121
15th,0.366315787
luce,0.366274313
uttarpradesh,0.366230474
see,0.366174491
member,0.366157708
sera,0.3661385
script,0.366111957
nuevayork,0.366086231
trentino,0.36607647
unfound,0.366030316
pembroke,0.366026319
delta,0.366005422
driftwood,0.365997453
broad,0.36594713
lumber,0.365942794
card,0.365837669
multicolored,0.365827049
reflected,0.365823062
salon,0.3657989
8,0.365794924
interieur,0.365775984
vi,0.365758237
les,0.365737349
coca,0.365726991
media,0.365688255
chevy,0.365675243
swim,0.365673261
flickraward5,0.365650217
padlock,0.365632604
muenchen,0.365621484
spectacular,0.365614148
commons,0.365521741
reuse,0.365491977
grade,0.365459684
wiese,0.365453079
turn,0.365399006
highway1,0.365392317
em,0.365310553
tarde,0.36528835
zwartwit,0.365271225
dartmoor,0.365263299
barra,0.365176376
turner,0.365156256
restaurante,0.365136803
sonoma,0.365005175
superhearts,0.364992979
seated,0.364988674
pilgrims,0.364958011
rockies,0.364953149
nhl,0.364931315
upperwestside,0.364851023
6,0.364839171
lasvegas,0.364819845
guesthouse,0.364809002
use,0.364792924
pumpkins,0.364767825
digitalphoto,0.364729412
lucht,0.364721089
lifeguard,0.364693135
snowboard,0.364688706
parco,0.364669325
clearsky,0.364664141
mobilephone,0.364636787
s,0.364620192
fremantle,0.364611206
1685mm,0.364585521
tired,0.364458061
through,0.364437831
taken,0.364407975
beverage,0.364361149
strangers,0.364279027
slim,0.364183629
freeze,0.364161583
basketball,0.364153087
nikond5100,0.364142127
sinai,0.364137822
microsoft,0.364091342
week,0.364084351
skiing,0.364045476
hesse,0.36399968
northerncalifornia,0.363985025
gainesville,0.363957127
samsungimaging,0.36389558
staugustine,0.363822473
tortoise,0.36379417
chesapeake,0.363782832
protection,0.363764107
hessen,0.363761936
shapes,0.363735218
sp550uz,0.363720594
rectangle,0.363573661
sultan,0.363563977
instantfilm,0.363537997
cultural,0.363480659
thuringia,0.363480123
weymouth,0.363471607
shoppingmall,0.363399783
commonwealth,0.363369952
handle,0.363362456
wagon,0.36333428
incredible,0.36331295
kyushu,0.363296586
warning,0.363279286
manor,0.363240637
vibrant,0.363227854
springfield,0.363186865
geschichte,0.36318149
southend,0.363129658
fortwayne,0.363120587
romantic,0.363108298
knob,0.363053629
reef,0.36296184
chad,0.362937248
nikond70s,0.362923254
grasshopper,0.362879973
pointe,0.362877366
pearl,0.362868894
kings,0.362865117
worldwarii,0.362860227
attractions,0.36285181
kensington,0.36283017
ulster,0.362794992
jpeg,0.362715691
gorilla,0.362639305
quality,0.362638077
lantern,0.362637237
shield,0.362632974
parc,0.362590759
chevrolet,0.362585898
daffodils,0.36255658
pedro,0.362481373
news,0.362424867
nypd,0.362356532
photomerge,0.362349185
disneyworld,0.362276809
stands,0.362275994
jet,0.362235838
reflejos,0.362230481
lp,0.362158573
luck,0.362114587
isaac,0.362036544
click,0.362007429
holy,0.361972387
wharf,0.361969073
malaysia,0.361939754
clone,0.361925189
novembre,0.361804857
primavera,0.3617758
1940,0.36175788
highschool,0.361757578
simple,0.361725506
minimalism,0.361724433
fiets,0.361708382
words,0.361700167
streetphoto,0.361693543
southeastern,0.361645626
swimsuit,0.361631602
tag1,0.361625989
westchester,0.361616879
mont,0.361601003
ultra,0.361579066
persian,0.361577633
moist,0.361565561
lanzarote,0.361516649
100faves,0.361506624
photojournalism,0.361478601
tunisie,0.361363868
manipulation,0.361320764
greensboro,0.361231004
ufo,0.361227903
process,0.361125145
tiles,0.361064877
grotto,0.361064869
fille,0.361046896
fragment,0.361011192
crossprocessing,0.361001192
saloon,0.360994803
islam,0.360992064
beige,0.360976348
pillars,0.360959561
rug,0.360931644
bushes,0.360845901
decorative,0.360834194
lemon,0.360809015
friendlychallenges,0.360767551
scale,0.360766685
landing,0.360736235
celtic,0.360667704
rubbish,0.36058472
presidential,0.360573153
motors,0.360563723
eos500d,0.360529258
lounge,0.360508416
pyramids,0.36049093
worlds,0.36048959
saline,0.360488528
disc,0.360474587
geology,0.360436034
wirral,0.360421436
spaceship,0.360338673
steverosset,0.360325671
endless,0.360292739
vignette,0.360225863
killer,0.360201322
hug,0.360131638
wrap,0.360117681
pinoy,0.360071471
pizza,0.360051535
tokina1224,0.36004735
santafe,0.360026336
sacramento,0.359927342
wowiekazowie,0.359906997
luna,0.359889786
nationalgeographic,0.359869628
piedra,0.359857622
teenage,0.359853939
piles,0.359842761
turismo,0.359816134
scania,0.359790892
lorraine,0.35977335
lazy,0.359693871
perry,0.359693698
strength,0.359689586
trophy,0.359677797
nut,0.359668173
pine,0.359664311
restroom,0.359646194
neutraldensity,0.359635083
gabriel,0.359595987
pier,0.359589111
lonely,0.359583431
longisland,0.359504497
italians,0.359500646
suv,0.359392569
nara,0.359374763
java,0.359314486
mug,0.359300203
mcdonalds,0.359293457
meter,0.35926022
gs,0.35925008
canonef1635mmf28liiusm,0.359222752
romagna,0.359199111
gujarat,0.359144587
investment,0.35910103
pigeons,0.35907104
turkiye,0.359020757
mc,0.358984952
13,0.358984689
waikato,0.358937217
prague,0.358906586
quaint,0.358885455
automobiles,0.358817903
blume,0.358811636
vegan,0.358766653
name,0.358741182
olive,0.358728318
millennium,0.358706862
stmarys,0.358687148
mk2,0.358667536
d5100,0.358638607
stuck,0.358635961
southindia,0.358623792
railings,0.358604158
footbridge,0.358454418
erotic,0.358414915
amusement,0.358395799
markusmoning,0.358365622
diversity,0.358324058
attraction,0.358256675
ikea,0.358145293
okinawa,0.358143184
marseille,0.358126822
windycity,0.358105921
modified,0.358074419
10,0.358040239
urbanarea,0.358009276
drum,0.35797952
alberta,0.35794378
meer,0.357922029
northshore,0.357886724
thebestofday,0.357821995
indigenous,0.357769031
patriotic,0.357768531
rotary,0.357726085
bolts,0.357693628
rich,0.357691912
sterling,0.357687065
root,0.357660503
dominicanrepublic,0.357650313
scott,0.357637467
amphitheatre,0.357634224
crooked,0.35762752
dundee,0.357610853
thenetherlands,0.35760855
niagarafalls,0.357596646
utrecht,0.357545264
santarosa,0.357517787
inverno,0.357507519
scots,0.357504278
ceramic,0.357452137
1929,0.357439073
link,0.357354029
seasons,0.357261845
oklahomacity,0.357203313
marion,0.357177403
battery,0.357175895
stadium,0.357166025
providence,0.357139508
rapids,0.357118485
svizra,0.357108307
resting,0.357049611
lowersilesia,0.35702546
singer,0.357023008
statuary,0.356946825
northeast,0.356900508
syracuse,0.356894769
fishingboat,0.356892747
shades,0.356889372
fareast,0.356887926
dept,0.356838947
iso,0.35683866
picturesque,0.356836262
v8,0.356801342
remembrance,0.356722383
neworleans,0.356711371
chien,0.356629076
tivoli,0.356611126
greg,0.356599453
draw,0.356567071
toit,0.356540676
smc,0.356511638
laos,0.356510855
setting,0.356492049
prop,0.356472923
infrared,0.356462935
outstanding,0.35644615
exercise,0.356443321
rockwall,0.356428351
duncan,0.356417659
roots,0.356410154
in,0.356399145
milano,0.35638824
tier,0.356352561
omot,0.356346065
kobe,0.356259633
santamonica,0.35625123
teacher,0.356205112
mess,0.35603606
size,0.356014946
turchia,0.355976169
alternative,0.355974797
indy,0.3559704
forward,0.355953832
standrews,0.355830343
smokestack,0.355781754
mate,0.355740611
johns,0.355670058
republican,0.355665635
piscina,0.355461106
firth,0.355460504
rr,0.355416069
travis,0.355408358
skater,0.355376084
churchyard,0.355370128
minimal,0.355345931
tractor,0.355335307
romeo,0.35526125
upstateny,0.355242821
lincolnpark,0.355228578
oct,0.3552176
dales,0.355194343
ww1,0.355175777
piper,0.355170428
offices,0.355163044
santander,0.355108738
helmet,0.355070784
c,0.355026401
fleuve,0.354966814
signature,0.354963372
gozo,0.354938419
dlux4,0.3549218
hard,0.354908254
margaret,0.354892077
grecia,0.354860336
stare,0.354825616
freedom,0.354793085
tombs,0.354767533
damp,0.354717091
cine,0.354702104
rack,0.354698335
nothing,0.354624519
antik,0.354564649
slidefilm,0.35440583
worldwidelandscapes,0.354383071
1770,0.354363601
relief,0.354345102
flood,0.354341849
10millionphotos,0.354311827
sails,0.354305637
lookup,0.354240777
minor,0.354232071
trestle,0.354215453
relaxed,0.354149922
garda,0.354016889
salford,0.354011223
dunedin,0.35400805
faces,0.354005659
airborne,0.35396734
sandals,0.353948349
tennis,0.353845218
treppe,0.353831015
gh2,0.353785702
flora,0.353672431
progress,0.353664114
type,0.353626387
tinted,0.353599833
tees,0.353580368
reed,0.353566714
pirates,0.353530387
spectacle,0.353517092
charming,0.353454173
mgm,0.353438154
survey,0.353371927
lakewood,0.353321525
barbie,0.35331313
mega,0.353152856
1955,0.353072547
favourite,0.352983433
sage,0.352968281
load,0.352962508
toast,0.352768485
posed,0.352760398
flamingo,0.352743005
solitude,0.352742999
zagreb,0.352737595
reservoir,0.352661249
fairmont,0.352652279
thompson,0.352624773
recreation,0.352560467
historique,0.35254283
creativecommons,0.352538241
civilwar,0.352507514
mb,0.352503059
layers,0.352498128
cockpit,0.352425008
vosplusbellesphotos,0.35235723
120mm,0.352345987
prix,0.352293792
cardinal,0.3522487
tropic,0.352234596
nl,0.352202868
knot,0.352092958
southisland,0.352030974
navidad,0.352006266
s3,0.351992846
saturday,0.351904153
mapped,0.351845736
porter,0.351818975
hobart,0.35179326
dollar,0.351754561
poland,0.351730472
thermal,0.351724339
uva,0.35166726
with,0.35164457
swallow,0.351633572
murals,0.351577556
vandalism,0.351503171
return,0.351480449
nose,0.351424776
roberts,0.351311256
spaceneedle,0.351238925
artgallery,0.351125382
weddings,0.351032667
spa,0.350968578
victor,0.350909087
tool,0.350787246
1785mm,0.350776525
tips,0.350765464
tropics,0.350750497
moors,0.350667768
monks,0.350666137
russianfederation,0.350617376
passenger,0.350592659
coucher,0.35048479
course,0.35046058
olympicpeninsula,0.350408243
railways,0.350350245
oh,0.350314633
gbr,0.350310915
ryan,0.350299436
harrison,0.350271775
motorcycles,0.350265352
demonstration,0.350141564
tamron1750,0.350091694
sonya700,0.349985582
variety,0.349949246
greenville,0.349922924
123bw,0.349871894
photostream,0.34979344
deer,0.349740061
iow,0.349689033
digger,0.3496648
southamerica,0.349635845
southland,0.349571627
1960,0.349535292
womens,0.349533728
seascapes,0.349529485
cuisine,0.349528833
ubc,0.349495889
worldcup,0.34949036
egg,0.349460118
umbria,0.349407418
schoolhouse,0.349406197
sewer,0.349290316
tramway,0.349268994
francia,0.349087314
como,0.349078035
wrought,0.349069768
noord,0.348923487
purse,0.348922068
steak,0.348913444
dreamy,0.348903242
westminster,0.348881876
drug,0.348862969
lookingdown,0.348851599
v,0.348764733
rocky,0.348758209
soup,0.348752949
rabbit,0.348720633
philippine,0.348702257
toycamera,0.348654824
sixties,0.348576753
nelson,0.348548882
nuts,0.348541102
henderson,0.348468601
urbandecay,0.348447638
nebraska,0.348409366
sk,0.348404257
arkansas,0.348310355
chimneys,0.348207647
realestate,0.348159622
wwwdgphotoscouk,0.348094338
toys,0.348061863
nave,0.34799234
zen,0.347934804
heavy,0.347925278
cherry,0.347745149
oly,0.347674283
canton,0.347573024
1116,0.34756182
chitown,0.347364303
q,0.347359932
ft,0.347306499
centralvalley,0.347283403
zonlicht,0.347247259
pose,0.347107607
wheelchair,0.347099571
neglected,0.347091894
or,0.347076994
chambers,0.347039491
alter,0.347035091
blurred,0.347011171
porte,0.34697327
mom,0.346885483
venedig,0.346868977
fujicolor,0.346781758
1900,0.346766078
ich,0.346753101
ef24105mmf4lisusm,0.346664882
typhoon,0.346584735
outer,0.346579849
fetish,0.346480542
paesaggio,0.346462966
sahara,0.34621616
available,0.34613913
fenster,0.346133271
toes,0.346082658
7,0.346035095
overlook,0.346018819
baja,0.345925127
terminal,0.345871945
making,0.345686183
versailles,0.345676462
staff,0.345526458
jerry,0.345523862
aug,0.345497081
invasion,0.345411576
lettering,0.345395935
notice,0.345385247
modernism,0.345375944
jackson,0.345318778
tidal,0.345278453
lanarkshire,0.345244045
918mm,0.345046508
lakeview,0.344929671
tsunami,0.344879682
marketing,0.34481638
predator,0.344783936
mario,0.344742021
tulips,0.344610496
treatment,0.344575198
smiley,0.344444212
waterside,0.344425696
kanecounty,0.344424116
hm,0.344414498
efex,0.344393868
stazione,0.344387015
condos,0.344352729
kane,0.344297522
sausalito,0.344295604
listed,0.344289651
locks,0.344251883
cows,0.344237126
1940s,0.344223606
canoneos5dmkii,0.344219325
pike,0.344182807
paddington,0.34401226
avian,0.343966732
themepark,0.343957586
ritual,0.343903419
tokina,0.343813755
merchant,0.343792764
monitor,0.343778784
royce,0.343764916
rochester,0.343708617
around,0.34370709
laguna,0.343666506
sphinx,0.343659771
grassy,0.343647545
windshield,0.343479693
leaving,0.343474301
rat,0.343457043
1000views,0.343452042
105,0.343397509
havana,0.343367952
landrover,0.343238
magyar,0.343157438
mole,0.343138624
pays,0.343060596
sandstone,0.343025173
perthshire,0.342954265
gross,0.342898396
tundra,0.342783453
southwest,0.342769302
trainer,0.3427589
suburban,0.342709114
1935,0.342672543
uzbekistan,0.342662048
turning,0.342642511
redsea,0.342602473
reise,0.342577109
135mm,0.342531506
rooftop,0.342455095
raven,0.342393632
blurry,0.342377479
turquoise,0.342278451
lisa,0.34221657
mustache,0.342140898
podium,0.342136882
spiritofphotography,0.342036982
squares,0.341898529
our,0.341868327
brent,0.341829255
naturereserve,0.341815353
tommy,0.341808762
unionjack,0.341786688
ross,0.341748998
worldtraveler,0.341732208
sad,0.341601054
highline,0.34148772
iceland,0.341453145
nophotoshop,0.341377376
printing,0.341363992
glitter,0.341341637
grouptripod,0.341316338
records,0.341274885
nikond3000,0.341260338
hunting,0.34125158
lx5,0.34122833
oliver,0.34119835
peking,0.341173647
fortwilliam,0.341149306
procession,0.341098803
steam,0.341054136
terrain,0.340929639
karl,0.340924436
reverse,0.340916711
warren,0.340833747
exposition,0.34072586
word,0.340688053
teatro,0.340685172
mygearandmebronze,0.340654113
fame,0.340614657
countries,0.340576271
pano,0.340552563
alabama,0.340523836
londoneye,0.340508809
levels,0.340470411
halftimbered,0.340368609
stjohn,0.340340868
makro,0.340292304
walker,0.340232018
uss,0.340228384
southport,0.340200617
summilux,0.340184394
sur,0.340171217
rolling,0.340147153
timessquare,0.340127312
lit,0.340100375
eos5dmarkii,0.340084689
nacional,0.340036978
trains,0.340025034
lucas,0.340012668
qatar,0.340011359
kai,0.339895537
mauritius,0.339884878
mygearandmeplatinum,0.339852077
stirling,0.339834162
hog,0.339801744
hove,0.339737385
voitures,0.339679302
ceramics,0.339645106
clarkcounty,0.339530832
toro,0.339514961
landschap,0.339407485
nightphoto,0.339362719
lenses,0.339331818
gator,0.339304326
trails,0.339253543
whale,0.339239213
soap,0.339198844
1964,0.33917181
security,0.33908583
officers,0.339031175
upwards,0.338935412
jefferson,0.338919916
wise,0.33890685
neogothic,0.338884721
tourismus,0.338849311
svezia,0.338826313
streetlight,0.338782501
planter,0.338544526
physics,0.338503752
fiume,0.338477527
worker,0.338469253
turkish,0.338456562
pitch,0.338441099
sonyalpha,0.338412772
champaign,0.338302297
robert,0.338231177
hairy,0.338202932
winged,0.338033986
q3,0.337977556
noche,0.337974992
recreational,0.337927878
oneaday,0.337852704
a4,0.337800037
mouth,0.33779713
valencia,0.337720741
flores,0.337657243
leopard,0.337652405
toilet,0.337640106
52weeks,0.337517039
mat,0.337506715
italien,0.337322802
s6500fd,0.337314382
management,0.337314112
empirestate,0.337224748
watercolor,0.337212702
views50,0.337063382
typography,0.336977267
crest,0.336938291
geoetiquetada,0.336823775
natureselegantshots,0.336745267
hipster,0.336737426
sanjuan,0.336689377
tramonto,0.336654883
nikond3100,0.336648065
wrestling,0.336619833
angels,0.336599606
theunforgettablepictures,0.336554338
badlands,0.336523095
liguria,0.336459872
sneakers,0.336458175
sala,0.336390987
norge,0.336313889
strike,0.33630813
marche,0.336259935
starsandstripes,0.336238353
volcan,0.33622158
pagan,0.336142069
domestic,0.336139255
ed,0.336086252
trio,0.335997125
camper,0.335890455
sundown,0.335866164
crumbling,0.335856896
cardboard,0.335852061
1855mmf3556g,0.335828342
single,0.33582733
demo,0.33579743
merseyside,0.335667613
many,0.335649246
scenics,0.335618811
skyscape,0.335615394
heavenly,0.335470058
congress,0.335437162
si,0.335366557
transfer,0.335322513
paisagem,0.335290135
spur,0.335237807
sunflare,0.335219556
olives,0.335184182
unity,0.335176845
writing,0.335168106
elegance,0.335103111
pensacola,0.334995301
livingroom,0.334963981
seats,0.334904626
nuvole,0.334896547
mayan,0.334836161
oven,0.334799088
flickrunitedaward,0.334755318
cosmos,0.334677178
kiel,0.334559365
speedlite,0.334515938
hanger,0.334467334
pics,0.334320766
corse,0.334225506
technical,0.334166891
1900s,0.334081401
nm,0.334060522
thumb,0.33402953
8th,0.333868213
preserved,0.333823043
astronomy,0.333815884
med,0.333812563
spicy,0.3337781
spiderweb,0.33368187
valentines,0.333661127
lightning,0.333652893
desolation,0.333593327
modelo,0.333551071
robin,0.333434626
dudley,0.333425103
holga,0.333401364
bill,0.333361546
soho,0.333350765
seaview,0.333271525
ps,0.333224634
ogden,0.333222659
southkorea,0.333178912
nw,0.333174261
trial,0.333102157
statueofliberty,0.333095129
olympics,0.333038395
save2,0.333008728
lebanon,0.333000396
products,0.332970291
scuba,0.332914597
lamps,0.332887767
photoshopped,0.332879514
orient,0.332867512
puertorico,0.332753033
sights,0.332707685
thoughts,0.332582182
o,0.33250444
moments,0.332487433
14th,0.33242501
theater,0.332389002
cancun,0.332374503
k5,0.332314989
illusion,0.332290682
pigs,0.332249955
mood,0.332140593
phoenix,0.332132856
soda,0.33211792
processed,0.332089838
