,0
"anticando (hccity, igreja)",0.597006185
"interiors (decorating, inn)",0.596911803
"1957 (1958, firefighters)",0.596767225
"gone (faded, ventana)",0.59671474
"canond60 (avon, made)",0.596713715
"clock (fake, palace)",0.596628629
"kenya (tanzania, ghana)",0.596575421
"1st (2nd, raymond)",0.596541653
"vent (hidden, layer)",0.5965406879999999
"lowell (trolley, efs1022mmf3545usm)",0.5964118270000001
"staff (charlotte, queue)",0.596290177
"jen (stephanie, melissa)",0.59618914
"70200mm (70200, amateur)",0.596181618
"ciudaddemexico (distritofederal, curitiba)",0.596177536
"lowtide (seawall, sailboats)",0.596138915
"racetrack (renault, midland)",0.5960804789999999
"bayarea (eastbay, sanfranciscobayarea)",0.59606221
"ceremony (retreat, cultural)",0.595983002
"m9 (carlzeiss, planar)",0.595900387
"recording (nine, indie)",0.5958509820000001
"atlantic (nova, seascape)",0.595799464
"locomotive (trains, csx)",0.59575693
"handsome (topless, feel)",0.595581988
"chi (m43, 101)",0.595564625
"iran (iranian, tribe)",0.595529098
"sf (francisco, 2004)",0.595452567
"session (wizard, jo)",0.595372472
"atmosphere (mood, lowlight)",0.595353633
"antwerpen (antwerp, belgie)",0.595332615
"metropolis (metropolitan, cities)",0.595244581
"housing (apartments, residential)",0.595207945
"iranian (persia, persian)",0.59518837
"gx100 (bw400cn, delete)",0.595065236
"alentejo (lausanne, kenya)",0.595045272
"law (justice, security)",0.595038956
"lakesuperior (sable, sunbathing)",0.594990969
"fleurs (fleur, daffodils)",0.594902127
"freezing (misty, arbre)",0.5948465629999999
"1960s (60s, 70s)",0.5948316770000001
"flagstaff (elk, cowboys)",0.594822351
"guernsey (dingle, aberdeenshire)",0.594617825
"chesterfield (slough, freezing)",0.59460908
"pipes (pipe, destruction)",0.594508676
"tops (snowman, vespa)",0.5945016439999999
"50mmf14 (iphone3gs, iris)",0.594454138
"hammer (ghost, brass)",0.594421414
"lakeview (crowded, wtc)",0.594367296
"rightsmanaged (royaltyfree, artistry)",0.5943330689999999
"buffet (viaggio, breakfast)",0.5942324529999999
"herefordshire (meadow, bucks)",0.594219764
"barnsley (bolton, windsor)",0.594139682
"vernon (tumblr, freezing)",0.594043275
"ritratto (retrato, cane)",0.5940159079999999
"observationdeck (spaceneedle, reflecting)",0.593992635
"harvey (ross, leave)",0.593893701
"366 (photoaday, pictureaday)",0.593874691
"belfast (railings, ulster)",0.593791151
"ixus (e520, g11)",0.593783546
"4 (5, a)",0.593752476
"400iso (epson, olympusxa)",0.593709531
"montecarlo (monaco, mediterraneansea)",0.593696636
"metroarea (urbanarea, metroplex)",0.593680978
"ever (o, 1992)",0.593666503
"1785 (delete9, rapids)",0.593664787
"altar (chiesa, vecchio)",0.593659805
"citadel (pyramids, tomb)",0.593591073
"wine (dinner, breakfast)",0.593584085
"be (fallen, b)",0.59355079
"heights (tilt, 7th)",0.593523687
"panhandle (wetlands, late)",0.593387106
"skin (foot, w)",0.59334625
"folly (parkland, cypress)",0.5932293820000001
"forrest (fork, wasser)",0.59310852
"lyon (hannover, milano)",0.593082982
"borderfx (x100, a700)",0.59308297
"pernambuco (fortaleza, ixus)",0.592987034
"siberia (albania, geotoolgmif)",0.592951393
"cardiff (somerset, eire)",0.592846738
"botanic (arboretum, botanical)",0.5928450120000001
"arms (petals, cap)",0.592724782
"coffeehouse (apartments, menu)",0.5927175929999999
"streetshot (streetlife, streetphoto)",0.592574782
"fighter (airshow, prop)",0.592552567
"greenery (bushes, flickrlovers)",0.592552297
"boise (idaho, fresno)",0.592529502
"mercedesbenz (fiat, benz)",0.5925167410000001
"shipwreck (float, isola)",0.59245751
"mckenna (gordmckenna, pat)",0.592443087
"restored (attraction, carriage)",0.5923349139999999
"australasia (twist, multiple)",0.592265494
"case (journal, pod)",0.59223088
"kasteel (giardino, vlaanderen)",0.592229669
"storage (cargo, warehouse)",0.592216185
"handpainted (lettering, antiguo)",0.5920816329999999
"movimiento (cores, coming)",0.592049131
"goggles (marie, holes)",0.591962352
"piste (snowboard, f1)",0.5918383939999999
"cabo (praia, indianocean)",0.591792868
"nikond5000 (tonemapped, nikond40)",0.591684703
"working (worker, workers)",0.591673218
"eos7d (1116, toning)",0.59166365
"sanjose (atlanta, sacramento)",0.591658431
"d3000 (thanksgiving, diana)",0.591475138
"californian (sanfranciscan, baycity)",0.591472871
"cottonwood (glacial, redrock)",0.591380589
"1996 (sights, 1960)",0.591356977
"parker (pull, steven)",0.5913518870000001
"carro (coche, benz)",0.591323849
"xian (kansai, orient)",0.59131975
"carve (orthodox, carved)",0.5912278679999999
"alta (rapid, bella)",0.591185584
"arab (arabic, beirut)",0.591181245
"fountain (fireworks, temple)",0.591119124
"president (obama, change)",0.591077506
"theperfectphotographer (theunforgettablepictures, diamondclassphotographer)",0.5910539370000001
"please (delete9, delete10)",0.591051054
"carolina (northcarolina, va)",0.59102756
"inglaterra (reinounido, inghilterra)",0.591013641
"cleaning (vinyl, before)",0.59081629
"suitcase (goodbye, 52weeks)",0.590804185
"mojave (mojavedesert, orion)",0.590763264
"architektur (architectuur, arquitectura)",0.590722965
"brighton (hipstamatic, f14)",0.5906492729999999
"360 (500, fx)",0.590574418
"leash (tyler, surfboard)",0.590564764
"bazaar (arcade, movies)",0.590433027
"devils (slovenija, augustus)",0.590373138
"noel (perfect, chrome)",0.590370955
"contraluz (arbol, verano)",0.590352124
"mold (52weeks, grime)",0.590309698
"alpine (glacier, alps)",0.589984288
"bradford (schloss, worcester)",0.589978775
"backlighting (noordholland, hund)",0.589905468
"gm (generalmotors, worldcars)",0.589899571
"unitedarabemirates (emirates, dubai)",0.589894157
"kiteaerialphotography (kap, fromabove)",0.5896912639999999
"d70 (tokina, d70s)",0.5896841970000001
"shades (scarf, talking)",0.589635524
"merrygoround (carousel, bandstand)",0.58963139
"decorated (markt, holy)",0.58959804
"impact (explosion, who)",0.58948009
"parks (flickrsbest, polarizer)",0.589451461
"daily (number, everyday)",0.589393837
"storefront (neonsign, shops)",0.589337176
"pig (fat, pork)",0.589310965
"cafeteria (cookie, comida)",0.589301085
"property (realestate, trim)",0.589258255
"chamber (crypt, other)",0.589247184
"homer (delete8, delete9)",0.5891539410000001
"hoboken (freeport, tmax)",0.589135933
"sparks (diesel, bowling)",0.589098487
"childhood (together, playing)",0.58909157
"experience (student, years)",0.58907324
"johnslens (iphone4s, delete10)",0.589004953
"devil (carl, jpg)",0.588932125
"stewart (lynn, robert)",0.588900826
"hide (ears, pear)",0.588873932
"poladroid (canoneosdigitalrebelxti, christopher)",0.588738434
"part (r, 1755)",0.5886438620000001
"41 (its, lot)",0.588572891
"multi (crew, iv)",0.588546718
"e620 (magichour, metroplex)",0.588491945
"maple (iris, pad)",0.588483306
"dupont (speeding, elm)",0.588381099
"birthday (cake, mom)",0.588330005
"atrium (moderne, lobby)",0.588283515
"journey (travelling, canoneos)",0.588273135
"zonsondergang (rivier, lucht)",0.588270843
"iphone3gs (nokton, dailyphoto)",0.58812344
"lakeside (jpeg, jpg)",0.588095711
"locations (g7, winner)",0.588075435
"bean (outoffocus, 366)",0.5880677360000001
"reeds (marsh, boathouse)",0.588035306
"vodka (06, cerveza)",0.587983802
"fountains (renaissance, palms)",0.5878088
"quays (leith, streetscape)",0.587772842
"vessels (masts, bizkaia)",0.587748582
"al (1855mm, union)",0.58773029
"bonn (munchen, linz)",0.587655057
"nostalgic (sadness, oldfashioned)",0.5874501289999999
"clubs (venue, hotels)",0.587433303
"if (philip, fc)",0.587427581
"cloister (convent, baroque)",0.5872779229999999
"ligne (lumiere, iv)",0.587277182
"beast (dover, fox)",0.587273057
"cutting (x, iii)",0.587188697
"drain (acqua, ripples)",0.587130048
"cruising (oman, cruiseship)",0.587098829
"prato (primavera, suisse)",0.586966849
"fifa (worldcup, worldcup2010)",0.586834709
"marquee (usflag, busstop)",0.586810609
"times (matin, nocturna)",0.586721854
"2001 (2002, w)",0.5866447229999999
"nocturna (atardecer, reflejo)",0.586609135
"films (tshirt, citroen)",0.586589417
"blackberry (badge, snapshot)",0.586500889
"cops (cop, enforcement)",0.58644745
"boats (waterfront, marina)",0.5864355729999999
"d2x (450, barry)",0.586354891
"tonemap (nik, 18mm)",0.586301915
"wroughtiron (ironwork, paving)",0.586300287
"backpacking (canon450d, excursion)",0.586215351
"grab (feel, textura)",0.586093338
"jail (prison, barracks)",0.585993395
"faro (isola, mer)",0.585879688
"lombardy (lombardia, arbre)",0.585878595
"28 (14, g)",0.585871196
"sparrow (beak, twig)",0.585818056
"amateur (70200, 70200mm)",0.585741218
"cave (caves, hole)",0.585671145
"rot (licht, blau)",0.585645726
"administration (r72, auditorium)",0.585581357
"trek (trekking, forrest)",0.5854511920000001
"maui (bigisland, santacruz)",0.585367747
"barcelone (jardim, reds)",0.585315095
"aj (morris, scream)",0.5853039329999999
"guadalajara (linz, banff)",0.585298645
"golf (lunch, course)",0.585236406
"blanc (x, noir)",0.585235347
"zone (b, arrow)",0.585204775
"afrika (afrique, tunisie)",0.58511776
"puglia (salento, apulia)",0.585080809
"render (janela, material)",0.58497712
"anglesanglesangles (brutalist, balconies)",0.584853291
"zuidholland (avond, noordholland)",0.584805661
"owen (feb, molly)",0.584789357
"crow (bushes, arbre)",0.584696079
"hants (ulster, fife)",0.584666515
"cylinder (mechanical, cp)",0.584639253
"101 (m43, m)",0.584478765
"orchestra (guest, joel)",0.584452964
"500cm (rodinal, carlzeiss)",0.584446399
"1755 (kx, cropped)",0.584305249
"donkey (ear, cows)",0.58427934
"beech (wald, bosque)",0.584272121
"dec (250, 1685)",0.584206043
"nightsky (goldenhour, unedited)",0.584189882
"umbria (verona, languedocroussillon)",0.58404903
"mac (cutout, ipod)",0.5840287829999999
"about (its, mic)",0.583997406
"electronics (hardware, electronic)",0.583916574
"hen (primavera, superbmasterpiece)",0.583834132
"after (cheap, b)",0.583826973
"barco (barcos, silueta)",0.5838251289999999
"overlooking (rj, brilliant)",0.5837954129999999
"derbyshire (shropshire, gloucestershire)",0.583750624
"alive (amor, garten)",0.583596924
"tienda (supermarket, stores)",0.5835139429999999
"hq (inc, gare)",0.5834282120000001
"heron (wetlands, arbre)",0.583370254
"fossil (monolith, rogers)",0.583349207
"porn (mk2, rc)",0.583182997
"worcester (1855, warwick)",0.58314453
"courthouse (postoffice, cityhall)",0.582992882
"beef (meat, butter)",0.582991103
"911 (nissan, 42)",0.582962055
"con (bat, audio)",0.5829612270000001
"chelsea (southside, saturday)",0.58296048
"blancetnoir (schwarzundweiss, developed)",0.582882552
"over (usm, filter)",0.582809971
"ethan (daddy, sean)",0.582726332
"1974 (1965, 1971)",0.5827262679999999
"comfort (meeting, billy)",0.582625377
"amanecer (brouillard, brume)",0.582589942
"consumerism (mannequin, neonsign)",0.5825885279999999
"lakeerie (geneva, lakemichigan)",0.582537961
"pista (regent, alpi)",0.582445726
"stanley (pentaxart, thechallengefactory)",0.582427234
"350 (22, dart)",0.582422291
"underneath (muni, sailboats)",0.5823482529999999
"crossprocess (xpro, iso400)",0.582298774
"alan (nate, jay)",0.582294357
"historia (museu, nocturna)",0.582206714
"adult (look, hands)",0.582161472
"oranges (pigeons, pet)",0.58210279
"covered (century, w)",0.582069453
"fourth (eric, 4th)",0.582068449
"1999 (delete9, kodachrome)",0.582023414
"1870mm (canoneos1000d, kx)",0.581831373
"br (47, decker)",0.581808633
"tomb (basilica, graves)",0.581789134
"swamp (wetlands, marsh)",0.581761832
"canon60d (1870mm, canonef50mmf14usm)",0.581408201
"asylum (mental, sick)",0.581407439
"carson (chevy, brunswick)",0.58138607
"jack (daniel, dan)",0.581353675
"peaks (vistas, canoe)",0.5811530220000001
"females (smiling, adults)",0.581145299
"lone (hilltop, dynamic)",0.581087403
"sunbathing (meer, sable)",0.5810863589999999
"skinny (thin, collar)",0.5810553589999999
"artisan (valentine, gift)",0.58099361
"jewel (profile, puppy)",0.5808817279999999
"elements (insel, framing)",0.580877286
"pedestrians (trafficlight, streetlife)",0.58075508
"palace (views, clock)",0.580744664
"gare (bahnhof, railwaystation)",0.5806875429999999
"5000 (zero, oldtimer)",0.5806380529999999
"harley (davidson, ass)",0.58060441
"rainforest (panama, lily)",0.58048372
"airforce (eagles, sword)",0.58040535
"f3545 (scouts, mazda)",0.580020278
"batiment (arquitetura, finestre)",0.580012093
"private (cape, comfort)",0.580004447
"talk (talking, think)",0.5800033689999999
"taxi (cab, busy)",0.5798321
"canonef2470mmf28lusm (gimp, nikond60)",0.579808588
"tc (fisher, matt)",0.579782846
"schwarzundweiss (blancetnoir, patrickjoust)",0.579754466
"caution (abstraction, keep)",0.57969801
"eyetwist (ishootfilm, mamiya)",0.579695882
"screw (feel, takumar)",0.579654411
"5dii (boardwalk, euskadi)",0.5795999589999999
"stickers (sticker, ae1)",0.579476394
"trinidad (goa, honduras)",0.579467737
"pregnant (birth, toddler)",0.579424453
"gmc (eybusman, buick)",0.57938391
"artifact (tire, 1991)",0.579316929
"dia (fotos, stereographic)",0.579248856
"malta (normandy, mediterranean)",0.579211654
"extension (exposition, im)",0.579191507
"southasia (villages, indochina)",0.579142009
"basalt (volcanic, outline)",0.579125424
"sunsets (polarizer, goldenhour)",0.57910401
"geotag (cybershot, k10d)",0.57910102
"seventies (grandpa, 1995)",0.579079931
"rua (cidade, agfa)",0.579054658
"ville (rue, nuit)",0.578978279
"falcon (beetle, drops)",0.578967441
"madness (1986, 52)",0.578849642
"couleur (lumiere, couleurs)",0.578823944
"cement (railing, tilt)",0.57871245
"chattanooga (mo, riverwalk)",0.5786310729999999
"ships (sail, maritime)",0.578537725
"changing (918mm, sandals)",0.578404736
"canopy (grove, footbridge)",0.578387793
"musik (sommer, holz)",0.578115804
"guardian (tint, ericsson)",0.578068195
"turquie (turchia, turquia)",0.578017737
"fresh (by, magic)",0.577950114
"17mm (bsquare, farbe)",0.577863284
"painter (redhead, 10mm)",0.577851776
"delete7 (delete5, delete6)",0.577845645
"penn (m, gotham)",0.577779675
"disco (punk, highheels)",0.577766165
"retail (stores, shops)",0.577708745
"33 (slides, mexiko)",0.577695737
"1975 (1999, candy)",0.577639104
"cali (socal, angeles)",0.57760287
"baden (flickrlovers, himmel)",0.57757419
"christ (bible, basilica)",0.577567825
"suffolk (eastanglia, norfolk)",0.577563026
"patrol (suv, officer)",0.577552411
"londres (londra, reinounido)",0.577510533
"charcoal (truth, santaclara)",0.5775025779999999
"hawker (feast, times)",0.5774968460000001
"nightclub (experiment, nightlife)",0.577403099
"diana (yashica, xti)",0.577274098
"pop (punk, lol)",0.57727364
"dummy (witch, lol)",0.57721646
"buena (member, walt)",0.577213147
"apparatus (engines, q3)",0.577212597
"beautyinnature (tranquilscene, naturalworld)",0.5771964279999999
"bigmomma (flickrchallengegroup, 1870)",0.577108659
"tavasz (nap, tired)",0.5770308510000001
"brittany (bretagne, sable)",0.577018977
"88 (mitsubishi, nights)",0.577003728
"bomen (sneeuw, weg)",0.576997463
"kawaii (candy, etsy)",0.576915934
"greaterlondon (canopy, middlesex)",0.5767793689999999
"azzurro (viaggio, ombra)",0.576771724
"croydon (birminghamuk, northlondon)",0.576718653
"35 (tags, t)",0.576616128
"sofa (couch, scanner)",0.576581109
"exclusive (motor, deal)",0.576537265
"cristo (valle, nubes)",0.576537072
"madeira (abruzzo, albero)",0.576480374
"mecklenburg (zon, alt)",0.576414004
"belle (hund, lietuva)",0.576343465
"1855 (24mm, kx)",0.576302419
"milkyway (startrails, absolutelystunningscapes)",0.576242468
"unused (abandonded, abandon)",0.576217936
"rails (locomotive, tracks)",0.576177842
"sunburst (pines, gradient)",0.576172886
"mills (brug, torch)",0.576169782
"niceshot (cyan, flickraward5)",0.576016026
"wandering (rost, chilly)",0.5760070279999999
"danube (donau, luxembourg)",0.575962575
"schools (bombay, library)",0.575934478
"bad (35, pot)",0.575925881
"carlsbad (shark, 07)",0.575877006
"australie (isola, australien)",0.575803608
"missiondistrict (unionsquare, sanfranciscocounty)",0.575756366
"jam (pie, andy)",0.575672558
"foot (hands, skin)",0.575570678
"leiden (frames, cutout)",0.5755517179999999
"granville (nokton, joust)",0.575520233
"barrels (acoustic, vernacular)",0.575504404
"linux (sarah, designs)",0.575450812
"denoise (topazlabs, adjust)",0.5753734620000001
"coventry (upon, bigpicture2008)",0.575303772
"facilities (geek, executive)",0.575294017
"cables (cable, wires)",0.575230086
"push (henry, only)",0.575211148
"linden (1989, leipzig)",0.575209172
"aviation (aircraft, boeing)",0.575192126
"muddy (volvo, 500)",0.5749711479999999
"commission (you, photostitch)",0.574895556
"passing (rugby, effect)",0.574715021
"specanimal (birdwatching, naturesfinest)",0.5747057729999999
"medical (hospital, medicine)",0.574636555
"burgundy (bourgogne, petal)",0.574568333
"travellers (viaggio, eos450d)",0.5745168860000001
"ok (am, royaltyfree)",0.57451126
"5dmkii (pic, 5dmarkii)",0.574489923
"financial (finance, maistora)",0.574421714
"springs (lodge, elk)",0.574368539
"lilly (pollen, theme)",0.574345701
"release (type, e410)",0.574341585
"hout (holz, legno)",0.574315747
"musical (years, strings)",0.57430489
"lofts (condo, residential)",0.574193405
"stern (duke, marys)",0.574166191
"gourmet (burger, tasty)",0.574106241
"farms (rolling, hay)",0.57406472
"library (arts, musical)",0.574035615
"salmon (berries, boathouse)",0.573979852
"rockymountains (rockies, aspen)",0.57396259
"bent (its, 1991)",0.5738662529999999
"om10 (sensia, warwick)",0.573855804
"80mm (tmax, yashica)",0.5738510929999999
"nikonflickraward (canoneos1000d, rubyphotographer)",0.5738387660000001
"helicopter (aircraft, jet)",0.573818956
"cracks (debris, cracked)",0.573784747
"snacks (snack, butter)",0.573776391
"floors (symmetrical, condo)",0.573621127
"finnish (swedish, noruega)",0.573581865
"italiana (italiano, zona)",0.573575433
"2470mmf28g (d3000, nikonflickraward)",0.57356237
"reykjavik (2003, nikond50)",0.573494914
"burlington (tn, hudson)",0.573395671
"composite (nikonflickraward, overlook)",0.57325671
"strasse (strase, chrome)",0.573227615
"breakers (scarborough, pole)",0.57314307
"marathon (racing, championship)",0.573076416
"lorry (trucks, excavator)",0.573073961
"baustelle (bent, grille)",0.573029912
"bat (con, banana)",0.573021019
"floating (float, ferry)",0.572966845
"cracow (krakow, pologne)",0.572966403
"lille (baltic, pologne)",0.572939715
"grim (rost, grafitti)",0.5729374420000001
"descent (directions, slope)",0.572929485
"300d (digitalrebel, superaplus)",0.572913744
"mailbox (snowstorm, noticings)",0.572913265
"cornell (ithaca, ryan)",0.572661709
"alemanha (niemcy, sneeuw)",0.57261777
"youth (playing, together)",0.572610604
"dupage (chicagoland, v200)",0.57257914
"ruine (abandonned, ruined)",0.572525463
"leather (suit, adobe)",0.572524991
"1001nights (overtheexcellence, 70300)",0.5724829779999999
"lion (elephant, zoo)",0.572479486
"deep (17, hidden)",0.5723788639999999
"defense (defence, butt)",0.57237156
"elevated (density, coches)",0.57236867
"gazebo (pavilion, blossom)",0.572345755
"eiffeltower (eiffel, shift)",0.572325965
"between (oldtimer, away)",0.572280742
"accomodation (mangrove, hostel)",0.572219713
"basquecountry (abruzzo, basque)",0.572181897
"nbc (spiderman, e)",0.5721737960000001
"centro (ciudad, palazzo)",0.572151489
"col (minoltaamount, alligator)",0.572122774
"dom (chiesa, castello)",0.571977314
"industrie (antwerp, spiegelung)",0.571956579
"celebration (decoration, fair)",0.571954077
"camel (nile, tunisia)",0.5718986620000001
"diego (orlando, sandiego)",0.571886011
"berkeley (observatory, eastbay)",0.57188007
"columns (pillars, column)",0.571750935
"ostsee (norddeutschland, balticsea)",0.571742967
"winding (verkehr, weg)",0.571725016
"antlers (beetle, ben)",0.571674408
"furniture (lounge, plates)",0.571632709
"discarded (toning, smashed)",0.5716126770000001
"finance (financial, offices)",0.571612675
"stroll (snowing, slippery)",0.571528951
"wrong (stupid, muscle)",0.571463915
"hydro (im, thisphotorocks)",0.57140065
"lago (arboles, parque)",0.571143971
"tournament (champions, league)",0.571103568
"eiffel (eiffeltower, monuments)",0.5710795
"boyfriend (skirt, sweater)",0.57107618
"thought (emotions, think)",0.571055773
"diamonds (historicbuildings, polished)",0.571042504
"humber (barge, tides)",0.571041201
"estados (unidos, patrickjoust)",0.570901726
"blackwhitephotos (gimp, lensbaby)",0.570855065
"rod (renault, 5000)",0.570848585
"northeastengland (cymru, wirral)",0.570793303
"aquarium (bubbles, 17)",0.570768342
"zuikodigital (sonya700, digitalslr)",0.570708926
"delawareriver (estuary, wetlands)",0.570657406
"recession (postoffice, siding)",0.570653242
"wheat (pasture, rolling)",0.570638406
"dgphotos (travelphotographer, flickrelite)",0.5706074560000001
"ghost (heart, scary)",0.570561007
"chandler (delete8, gilbert)",0.570456924
"hate (evil, shit)",0.570427182
"thessaloniki (contraste, project3661)",0.570364172
"vereinigtestaaten (kalifornien, staaten)",0.570275877
"captain (af, f3556)",0.570220197
"bradley (oct, marielaureeven)",0.570148873
"bug (insect, deer)",0.5701485820000001
"safari (nap, elephants)",0.570138685
"canoeing (birdwatcher, heron)",0.5701376220000001
"worldwar2 (worldwarii, starlight)",0.570130646
"bud (petals, bruno)",0.570057194
"arbre (nubes, albero)",0.570007838
"scans (crawford, a230)",0.570004876
"akron (montgomery, kodachrome)",0.56999216
"birdwatching (birdofprey, birding)",0.569951743
"bullet (guns, et)",0.5699365989999999
"racer (bentley, motorsport)",0.569927492
"bond (fx, ilha)",0.569924643
"volkswagen (vw, mercedes)",0.569840346
"bestof (x100, espagne)",0.569827575
"curitiba (museu, ciudaddemexico)",0.569776714
"belgrade (beograd, serbia)",0.5697680270000001
"coney (coneyisland, cctv)",0.569741235
"1976 (1969, my)",0.569740447
"buildingexterior (clearsky, builtstructure)",0.569719868
"darling (blend, riverfront)",0.5697161000000001
"pontiac (pickup, firetruck)",0.569686269
"hamburg (stockholm, cologne)",0.569672065
"letterbox (trashcan, unedited)",0.569573546
"hund (perro, luna)",0.5695725620000001
"chaos (shades, tea)",0.569569423
"alphabet (things, garland)",0.569494931
"rip (only, monochromatic)",0.5694642360000001
"breakwater (jetty, seagulls)",0.56937591
"dundas (danube, balcon)",0.569347877
"surfing (surfer, spiaggia)",0.5692607129999999
"dame (notre, engeland)",0.569224329
"buoy (buoyant, jetty)",0.569208403
"cloudysky (sunflare, goldenhour)",0.5691018720000001
"gaming (actors, tournament)",0.56904333
"pad (24, experiment)",0.569010141
"solid (base, keep)",0.568943205
"utility (tornado, firefighter)",0.568942843
"reflexions (coucherdesoleil, superbmasterpiece)",0.56893697
"amphibian (bees, bark)",0.56891916
"coco (amor, p)",0.568888128
"section (forms, nfl)",0.568801225
"duck (deer, ducks)",0.568787719
"carlton (rs, 360)",0.568778162
"launch (aaron, collie)",0.568760258
"collapsed (decrepit, wreckage)",0.568753065
"1930s (m8, palace)",0.568730661
"kiwi (pastel, aotearoa)",0.568713382
"juli (renault, poladroid)",0.568690622
"lausanne (como, freiburg)",0.5686710620000001
"breakfast (fruit, drink)",0.568647322
"barrier (corse, passing)",0.568537845
"5dmark2 (1750, fz50)",0.568523781
"mosaics (artificial, yucatan)",0.5684663879999999
"freeassociation (photowalk, catchycolors)",0.568412272
"charity (chat, lovely)",0.568375921
"trap (nov, foveon)",0.568356998
"facebook (filter, fox)",0.568356245
"pod (eight, seed)",0.568239763
"keep (jew, colonia)",0.568140636
"chiangmai (angkor, bali)",0.568122103
"oud (vecchio, zwartwit)",0.568109596
"reversal (nokton, diafine)",0.567972801
"britian (insel, belgica)",0.567896847
"eastmidlands (midlands, worcestershire)",0.567867066
"eos40d (1224mm, 10mm)",0.567842615
"deutsch (jo, renault)",0.567789023
"extremadura (valle, take)",0.567760168
"brunch (curry, cocktail)",0.567731245
"losangelescounty (afterdark, intersection)",0.567709913
"drag (renault, roller)",0.567688334
"canong9 (tag1, taggedout)",0.567527865
"eeuu (estadosunidos, of)",0.5674629370000001
"escarpment (bluff, hiker)",0.567228317
"molly (delete8, pets)",0.567170304
"unit (1000, 500)",0.56705571
"minimalistic (brunswick, minimalist)",0.566965344
"200mm (lx3, regina)",0.566873591
"calf (ear, cow)",0.56686697
"cityhall (parliament, politics)",0.566836793
"explosion (accident, who)",0.566774584
"marketplace (markets, farmersmarket)",0.566763789
"riograndedosul (arbol, 150)",0.566740006
"emiliaromagna (veneto, bosco)",0.5667169710000001
"bracelet (mermaid, necklace)",0.566694251
"nationalparks (nativeamerican, cascades)",0.5666788429999999
"apocalypse (boxing, disco)",0.566625461
"beaconhill (lamppost, chelsea)",0.566581297
"autunno (wowiekazowie, alberi)",0.566552533
"trondheim (netherland, groningen)",0.56653694
"depthoffield (friend, interestingness)",0.5665249489999999
"snowflake (snowflakes, glenn)",0.566479895
"shiny (christmastree, architectural)",0.566459637
"tigers (arboretum, botanic)",0.566415158
"siena (toscana, tuscany)",0.566286809
"cooling (ultimate, cock)",0.566137868
"walled (halftimbered, gatehouse)",0.566130565
"bars (arrow, kings)",0.566097101
"cityofwestminster (londen, greatermanchester)",0.566029875
"madera (bois, arbol)",0.566025957
"vilnius (huntsville, lithuania)",0.566005364
"edwardian (methodist, romanesque)",0.565840448
"peek (edifici, distorted)",0.565826432
"spots (curious, colourartaward)",0.565821571
"2002 (2003, 2001)",0.565774476
"luggage (leather, suitcase)",0.565756339
"ruhrgebiet (duitsland, nordrheinwestfalen)",0.565743682
"docklands (canarywharf, cbd)",0.565723127
"erba (eos450d, sneeuw)",0.565715437
"giant (thanksgiving, l)",0.565712561
"dan (mike, andrew)",0.56562838
"jaipur (delhi, castelo)",0.565544488
"gritty (stencil, cta)",0.565505677
"holanda (noordholland, niederlande)",0.56548586
"silesia (baldwin, rost)",0.565483848
"budapest (hungary, munich)",0.565483149
"metropolitian (metroplex, sanfranciscan)",0.565416766
"pc (geek, last)",0.56537816
"alton (vecchio, warwick)",0.565312426
"bengal (westbengal, tamil)",0.565218669
"mygearandmesilver (mygearandmegold, mygearandmebronze)",0.5652028339999999
"arthur (geo, ellis)",0.56516846
"cormorant (birdofprey, birdwatcher)",0.565113935
"redhook (buildingsite, working)",0.564902582
"aa (jade, ed)",0.564867607
"lobster (harbor, shrimp)",0.5648158000000001
"aragon (zaragoza, arbol)",0.564782239
"ellen (scania, hyde)",0.564745634
"selected (framing, symmetrical)",0.564740836
"dramaticsky (cloudysky, goldenhour)",0.564729664
"festa (beau, girlfriend)",0.564711602
"troy (budweiser, jeff)",0.564682746
"trafficlight (streetlights, intersection)",0.5646056110000001
"casey (fest, patriot)",0.5645959970000001
"4s (t, automatic)",0.564563382
"views100 (sonyalphadslra200, views25)",0.564553423
"cod (sailor, avril)",0.564522918
"bruno (eric, flor)",0.564508491
"adobe (polaroid, stitch)",0.564404
"playground (tilt, cherry)",0.564353503
"montrose (canonefs1855mmf3556, fujichrome)",0.564224223
"autoportrait (contraste, reflejos)",0.5641803329999999
"year (sweet, xmas)",0.564172485
"delete (delete4, delete2)",0.564158444
"cumbria (cymru, lakedistrict)",0.564140975
"bruxelles (brussels, brussel)",0.5640880420000001
"noir (blanc, 50)",0.564058854
"38 (22, series)",0.564054418
"proud (gras, thechallengegame)",0.563860216
"casco (humanidad, historia)",0.56375446
"don (10, goose)",0.563686271
"felt (sewing, cardboard)",0.563561251
"danger (dangerous, warning)",0.5635285729999999
"torino (turin, leipzig)",0.563513874
"barn (meadow, deer)",0.563476263
"barbara (devil, nicholas)",0.563429773
"blackandwhitephotography (scotia, bronica)",0.563375662
"reach (sequence, include)",0.56332073
"journal (case, ugly)",0.563269555
"beirut (surfboard, letterbox)",0.56324135
"vivid (colorphotoaward, composition)",0.563171683
"robe (truth, crosses)",0.563147196
"sable (eau, wasser)",0.562974257
"biking (09, rs)",0.562960184
"bosque (arboles, foret)",0.562924922
"step (efs, curved)",0.562907144
"cumulus (goldenhour, sunrays)",0.56290395
