,f1,acc,prec,kappa,recall
continuously,0.18579235,0.983717626,0.102409639,0.183038954,1
objection,0.492753623,0.996175281,0.326923077,0.491329324,1
meters,0.485714286,0.996066004,0.320754717,0.484263457,1
participating,0.450331126,0.995464977,0.290598291,0.448744142,1
happily,0.373626374,0.993771173,0.22972973,0.371728146,1
que,0.906666667,0.999617528,0.829268293,0.906476711,1
goods,0.404761905,0.994536116,0.253731343,0.40299267,1
demonstrates,0.322274882,0.992186646,0.192090395,0.320155982,1
rising,0.425,0.994973227,0.26984127,0.423312665,1
atomic,0.641509434,0.997923724,0.472222222,0.640602424,1
precision,0.482269504,0.996011365,0.317757009,0.480805625,1
boss,0.196531792,0.984810403,0.108974359,0.193830851,1
wax,0.535433071,0.996776309,0.365591398,0.534165649,1
leo,0.527131783,0.996667031,0.357894737,0.525834382,1
campbell,0.581196581,0.997322697,0.409638554,0.580089807,1
clause,0.653846154,0.998033002,0.485714286,0.65297833,1
automated,0.591304348,0.997431975,0.419753086,0.590232,1
surveillance,0.623853211,0.997759808,0.453333333,0.622889129,1
vector,0.435897436,0.995191782,0.278688525,0.434253566,1
assessment,0.425,0.994973227,0.26984127,0.423312665,1
digitized,0.755555556,0.998797946,0.607142857,0.754989132,1
wellknown,0.576271186,0.997268058,0.404761905,0.575147498,1
counting,0.307692308,0.991640258,0.181818182,0.305508943,1
secrets,0.62962963,0.997814447,0.459459459,0.628684347,1
drunk,0.419753086,0.994863949,0.265625,0.418044665,1
laptop,0.701030928,0.998415474,0.53968254,0.700307734,1
robust,0.472222222,0.995847448,0.309090909,0.470720028,1
unlimited,0.462585034,0.995683532,0.300884956,0.461045734,1
shifting,0.456375839,0.995574254,0.295652174,0.454812447,1
revision,0.535433071,0.996776309,0.365591398,0.534165649,1
signing,0.482269504,0.996011365,0.317757009,0.480805625,1
translate,0.511278195,0.996448476,0.343434343,0.509922824,1
institution,0.273092369,0.99011037,0.158139535,0.270752863,1
bombs,0.496350365,0.99622992,0.330097087,0.494939549,1
controlling,0.232876712,0.9877609,0.131782946,0.230350089,1
atmospheric,0.641509434,0.997923724,0.472222222,0.640602424,1
backing,0.350515464,0.993115507,0.2125,0.348519143,1
formula,0.53125,0.99672167,0.361702128,0.529967504,1
incorporated,0.485714286,0.996066004,0.320754717,0.484263457,1
aggressive,0.310502283,0.991749536,0.183783784,0.308331402,1
alternatively,0.263565891,0.989618621,0.151785714,0.261182608,1
manually,0.397660819,0.9943722,0.248175182,0.395862484,1
obedience,0.53968254,0.996830947,0.369565217,0.538430365,1
mt,0.441558442,0.99530106,0.283333333,0.439936976,1
remembered,0.450331126,0.995464977,0.290598291,0.448744142,1
cyprus,0.883116883,0.99950825,0.790697674,0.882873863,1
sync,0.635514019,0.997869085,0.465753425,0.634587759,1
toshiba,0.673267327,0.998196918,0.507462687,0.67246004,1
americas,0.607142857,0.997595891,0.435897436,0.606123687,1
triangle,0.819277108,0.999180417,0.693877551,0.81887983,1
earn,0.430379747,0.995082505,0.274193548,0.428713925,1
axis,0.511627907,0.996557753,0.34375,0.510313757,1
wound,0.336734694,0.992896951,0.202453988,0.334739576,1
reviewed,0.402439024,0.994645394,0.251908397,0.400712758,1
azerbaijani,0.985074627,0.999945361,0.970588235,0.985047263,1
sampling,0.70212766,0.998470113,0.540983607,0.701428953,1
sugar,0.503816794,0.996448476,0.336734694,0.502474599,1
ver,0.458333333,0.995738171,0.297297297,0.456823438,1
ref,0.564102564,0.997213419,0.392857143,0.562971079,1
grasp,0.341968912,0.993060868,0.20625,0.339995786,1
usable,0.347368421,0.993224784,0.210191083,0.345417878,1
crying,0.628571429,0.997869085,0.458333333,0.627650684,1
crossposted,0.5,0.996393837,0.333333333,0.498644021,1
acceleration,0.611111111,0.997705169,0.44,0.610134779,1
considers,0.260869565,0.989782537,0.15,0.258544513,1
dodgers,0.594594595,0.997541252,0.423076923,0.593564663,1
ultrix,0.640776699,0.997978363,0.471428571,0.639894155,1
diameter,0.717391304,0.99857939,0.559322034,0.716736215,1
dorothy,0.640776699,0.997978363,0.471428571,0.639894155,1
interaction,0.564102564,0.997213419,0.392857143,0.562971079,1
utter,0.260869565,0.989782537,0.15,0.258544513,1
editors,0.358695652,0.993552617,0.218543046,0.356792139,1
multitasking,0.6875,0.998360835,0.523809524,0.6867587,1
girlfriend,0.265060241,0.990001093,0.152777778,0.26275396,1
hurts,0.211538462,0.986558846,0.11827957,0.208987651,1
50000,0.540983607,0.996940225,0.370786517,0.539772875,1
trees,0.488888889,0.99622992,0.323529412,0.487492482,1
bw,0.496240602,0.996339198,0.33,0.494870994,1
filters,0.523809524,0.99672167,0.35483871,0.522538669,1
finite,0.564102564,0.997213419,0.392857143,0.562971079,1
stones,0.795180723,0.99907114,0.66,0.794734807,1
beats,0.302752294,0.991694897,0.178378378,0.300611973,1
consciousness,0.589285714,0.997486613,0.417721519,0.588238344,1
est,0.673469388,0.998251557,0.507692308,0.672686505,1
jefferson,0.66,0.99814228,0.492537313,0.659176526,1
wuarchivewustledu,0.733333333,0.998688668,0.578947368,0.732722898,1
trips,0.317307692,0.992241285,0.188571429,0.315230079,1
orbiting,0.717391304,0.99857939,0.559322034,0.716736215,1
edmonton,0.814814815,0.999180417,0.6875,0.814418229,1
employee,0.452054795,0.995628893,0.292035398,0.45052116,1
measurement,0.488888889,0.99622992,0.323529412,0.487492482,1
duration,0.455172414,0.995683532,0.294642857,0.453650585,1
conferences,0.511627907,0.996557753,0.34375,0.510313757,1
mfm,0.6,0.997595891,0.428571429,0.598987719,1
immune,0.564102564,0.997213419,0.392857143,0.562971079,1
exceed,0.210191083,0.986449568,0.117437722,0.207633982,1
partly,0.237410072,0.988416566,0.134693878,0.234978763,1
wiring,0.611111111,0.997705169,0.44,0.610134779,1
dies,0.420382166,0.995027866,0.266129032,0.418726594,1
coffee,0.256809339,0.989563982,0.147321429,0.25446604,1
examining,0.214983713,0.98683204,0.120437956,0.212448957,1
roberts,0.653465347,0.998087641,0.485294118,0.652621943,1
novel,0.392857143,0.994426839,0.244444444,0.391092645,1
disregard,0.481751825,0.996120643,0.317307692,0.480329213,1
risen,0.75862069,0.998852584,0.611111111,0.758079196,1
titled,0.38372093,0.994208283,0.237410072,0.381919669,1
interfaces,0.6875,0.998360835,0.523809524,0.6867587,1
guarantees,0.409937888,0.99480931,0.2578125,0.408241309,1
india,0.733333333,0.998688668,0.578947368,0.732722898,1
desperate,0.532258065,0.996830947,0.362637363,0.53101692,1
gl,0.717391304,0.99857939,0.559322034,0.716736215,1
bradley,0.370786517,0.99388045,0.227586207,0.36893269,1
construct,0.448979592,0.995574254,0.289473684,0.447434277,1
jay,0.200607903,0.985629986,0.111486486,0.198005872,1
intensity,0.611111111,0.997705169,0.44,0.610134779,1
fake,0.288209607,0.99109387,0.168367347,0.286005866,1
courtesy,0.366666667,0.993771173,0.224489796,0.36479597,1
males,0.785714286,0.999016501,0.647058824,0.785244087,1
1994,0.589285714,0.997486613,0.417721519,0.588238344,1
gospels,0.634615385,0.997923724,0.464788732,0.633713624,1
majors,0.694736842,0.998415474,0.532258065,0.694016712,1
demanding,0.356756757,0.993497978,0.217105263,0.354845227,1
condemnation,0.634615385,0.997923724,0.464788732,0.633713624,1
guidance,0.5,0.996393837,0.333333333,0.498644021,1
promoting,0.35483871,0.99344334,0.215686275,0.352919235,1
triple,0.532258065,0.996830947,0.362637363,0.53101692,1
reporters,0.515625,0.996612392,0.347368421,0.514325116,1
markets,0.605504587,0.99765053,0.434210526,0.604510172,1
requesting,0.431372549,0.995246421,0.275,0.429759702,1
gilmour,0.776470588,0.998961862,0.634615385,0.775976364,1
intact,0.336734694,0.992896951,0.202453988,0.334739576,1
pioneer,0.594594595,0.997541252,0.423076923,0.593564663,1
mercy,0.573913043,0.997322697,0.402439024,0.5728146,1
khz,0.680412371,0.998306196,0.515625,0.679650155,1
relationships,0.66,0.99814228,0.492537313,0.659176526,1
swedish,0.814814815,0.999180417,0.6875,0.814418229,1
pauls,0.835443038,0.999289695,0.717391304,0.835096776,1
moses,0.717391304,0.99857939,0.559322034,0.716736215,1
mormons,0.680412371,0.998306196,0.515625,0.679650155,1
hire,0.488888889,0.99622992,0.323529412,0.487492482,1
430,0.75,0.998797946,0.6,0.749435264,1
seed,0.594594595,0.997541252,0.423076923,0.593564663,1
processed,0.523809524,0.99672167,0.35483871,0.522538669,1
advised,0.328358209,0.992623757,0.196428571,0.326327689,1
felix,0.5,0.996393837,0.333333333,0.498644021,1
springs,0.589285714,0.997486613,0.417721519,0.588238344,1
highspeed,0.568965517,0.997268058,0.397590361,0.567850454,1
misleading,0.404907975,0.994700033,0.253846154,0.403191506,1
russell,0.694736842,0.998415474,0.532258065,0.694016712,1
yamaha,0.540983607,0.996940225,0.370786517,0.539772875,1
decode,0.594594595,0.997541252,0.423076923,0.593564663,1
accuse,0.323529412,0.99245984,0.192982456,0.321478368,1
italian,0.496240602,0.996339198,0.33,0.494870994,1
constitutes,0.306976744,0.991858813,0.181318681,0.304854703,1
verified,0.340206186,0.993006229,0.204968944,0.338225665,1
onboard,0.488888889,0.99622992,0.323529412,0.487492482,1
libertarians,0.814814815,0.999180417,0.6875,0.814418229,1
zealand,0.6875,0.998360835,0.523809524,0.6867587,1
polygon,0.741573034,0.998743307,0.589285714,0.740985317,1
urge,0.338461538,0.99295159,0.203703704,0.336473687,1
bent,0.309859155,0.991968091,0.183333333,0.307749548,1
mechanics,0.335025381,0.992842312,0.201219512,0.333023059,1
calculated,0.511627907,0.996557753,0.34375,0.510313757,1
sphere,0.776470588,0.998961862,0.634615385,0.775976364,1
deliberate,0.452054795,0.995628893,0.292035398,0.45052116,1
landed,0.492537313,0.996284559,0.326732673,0.491154231,1
scispace,0.741573034,0.998743307,0.589285714,0.740985317,1
chemicals,0.536585366,0.996885586,0.366666667,0.535359339,1
combat,0.496240602,0.996339198,0.33,0.494870994,1
childhood,0.409937888,0.99480931,0.2578125,0.408241309,1
seized,0.776470588,0.998961862,0.634615385,0.775976364,1
kelly,0.868421053,0.999453612,0.76744186,0.868152039,1
408,0.70212766,0.998470113,0.540983607,0.701428953,1
assembled,0.488888889,0.99622992,0.323529412,0.487492482,1
316,0.825,0.999235056,0.70212766,0.824628454,1
jupiter,0.76744186,0.998907223,0.622641509,0.766923871,1
reasoned,0.492537313,0.996284559,0.326732673,0.491154231,1
325,0.741573034,0.998743307,0.589285714,0.740985317,1
preparing,0.428571429,0.995191782,0.272727273,0.426947734,1
journals,0.640776699,0.997978363,0.471428571,0.639894155,1
classical,0.417721519,0.994973227,0.264,0.416055539,1
nc,0.578947368,0.997377336,0.407407407,0.577865745,1
dinner,0.331658291,0.992733035,0.198795181,0.329641749,1
dated,0.5,0.996393837,0.333333333,0.498644021,1
knives,0.725274725,0.998634029,0.568965517,0.724641833,1
subjected,0.289473684,0.991148508,0.169230769,0.287275486,1
chart,0.481751825,0.996120643,0.317307692,0.480329213,1
disturbing,0.392857143,0.994426839,0.244444444,0.391092645,1
bulletin,0.628571429,0.997869085,0.458333333,0.627650684,1
opponent,0.634615385,0.997923724,0.464788732,0.633713624,1
1975,0.795180723,0.99907114,0.66,0.794734807,1
logically,0.532258065,0.996830947,0.362637363,0.53101692,1
sparcstation,0.492537313,0.996284559,0.326732673,0.491154231,1
prof,0.6875,0.998360835,0.523809524,0.6867587,1
108,0.795180723,0.99907114,0.66,0.794734807,1
legend,0.578947368,0.997377336,0.407407407,0.577865745,1
rides,0.717391304,0.99857939,0.559322034,0.716736215,1
transition,0.44295302,0.995464977,0.284482759,0.441384717,1
mutual,0.404907975,0.994700033,0.253846154,0.403191506,1
anthony,0.551724138,0.99715878,0.380952381,0.55058612,1
coordinate,0.492307692,0.996393837,0.326530612,0.49096582,1
accepts,0.266666667,0.990383565,0.153846154,0.264437446,1
sticker,0.335078534,0.993060868,0.201257862,0.333137283,1
carrier,0.460431655,0.995902087,0.299065421,0.458975299,1
robin,0.688172043,0.998415474,0.524590164,0.687455173,1
respected,0.598130841,0.99765053,0.426666667,0.597143404,1
confirmation,0.621359223,0.997869085,0.450704225,0.620444314,1
journalists,0.842105263,0.999344334,0.727272727,0.841784955,1
deciding,0.219178082,0.987542345,0.123076923,0.21673927,1
saudi,0.96969697,0.999890722,0.941176471,0.969642283,1
oral,0.727272727,0.998688668,0.571428571,0.726664476,1
adequately,0.219178082,0.987542345,0.123076923,0.21673927,1
generates,0.383233533,0.9943722,0.237037037,0.3814851,1
wider,0.450704225,0.995738171,0.290909091,0.449212221,1
historians,0.711111111,0.99857939,0.551724138,0.710458616,1
accessible,0.345945946,0.993388701,0.209150327,0.344048923,1
airport,0.512,0.996667031,0.344086022,0.510727067,1
habs,0.735632184,0.998743307,0.581818182,0.735046458,1
fame,0.488549618,0.996339198,0.323232323,0.487194435,1
contend,0.369942197,0.994044367,0.226950355,0.36814136,1
microwave,0.438356164,0.995519615,0.280701754,0.436818428,1
uncle,0.474074074,0.996120643,0.310679612,0.472667153,1
412,0.587155963,0.997541252,0.415584416,0.586133599,1
severely,0.390243902,0.994536116,0.242424242,0.388522859,1
picks,0.533333333,0.996940225,0.363636364,0.532133545,1
privately,0.357541899,0.993716534,0.217687075,0.355691611,1
resident,0.592592593,0.997595891,0.421052632,0.591587583,1
workshop,0.752941176,0.998852584,0.603773585,0.75240131,1
sixth,0.42384106,0.995246421,0.268907563,0.422248879,1
pricing,0.60952381,0.997759808,0.438356164,0.608572183,1
warren,0.438356164,0.995519615,0.280701754,0.436818428,1
220,0.735632184,0.998743307,0.581818182,0.735046458,1
prohibit,0.60952381,0.997759808,0.438356164,0.608572183,1
sounding,0.587155963,0.997541252,0.415584416,0.586133599,1
massacred,0.901408451,0.999617528,0.820512821,0.901218709,1
partition,0.780487805,0.999016501,0.64,0.78001875,1
v8,0.735632184,0.998743307,0.581818182,0.735046458,1
forming,0.47761194,0.996175281,0.31372549,0.476217732,1
possess,0.592592593,0.997595891,0.421052632,0.591587583,1
bacteria,0.735632184,0.998743307,0.581818182,0.735046458,1
patent,0.761904762,0.998907223,0.615384615,0.76138823,1
bout,0.310679612,0.992241285,0.183908046,0.308637548,1
resistor,0.60952381,0.997759808,0.438356164,0.608572183,1
shafer,1,1,1,1,1
individually,0.453900709,0.99579281,0.293577982,0.452420456,1
insure,0.326530612,0.992787673,0.195121951,0.324554281,1
assigned,0.467153285,0.996011365,0.304761905,0.465721367,1
infant,0.576576577,0.997431975,0.405063291,0.575520142,1
vacuum,0.533333333,0.996940225,0.363636364,0.532133545,1
sheets,0.592592593,0.997595891,0.421052632,0.591587583,1
emulation,0.62745098,0.997923724,0.457142857,0.626554778,1
toilet,0.323232323,0.992678396,0.192771084,0.321242388,1
tragic,0.385542169,0.994426839,0.23880597,0.383802775,1
departments,0.688172043,0.998415474,0.524590164,0.687455173,1
lcd,0.571428571,0.997377336,0.4,0.570355416,1
rc,0.621359223,0.997869085,0.450704225,0.620444314,1
remotely,0.60952381,0.997759808,0.438356164,0.608572183,1
lciii,0.695652174,0.998470113,0.533333333,0.694956499,1
corinthians,0.780487805,0.999016501,0.64,0.78001875,1
fifty,0.467153285,0.996011365,0.304761905,0.465721367,1
thirty,0.503937008,0.996557753,0.336842105,0.502636013,1
lawrence,0.735632184,0.998743307,0.581818182,0.735046458,1
additionally,0.253968254,0.989727899,0.145454545,0.251683767,1
tobacco,0.771084337,0.998961862,0.62745098,0.77059141,1
illegally,0.533333333,0.996940225,0.363636364,0.532133545,1
hartford,0.695652174,0.998470113,0.533333333,0.694956499,1
quest,0.44137931,0.995574254,0.283185841,0.43985282,1
hoped,0.52892562,0.996885586,0.359550562,0.52771085,1
midnight,0.703296703,0.998524751,0.542372881,0.702622486,1
thumb,0.52892562,0.996885586,0.359550562,0.52771085,1
scsi2,0.888888889,0.999562889,0.8,0.888672612,1
fitting,0.488549618,0.996339198,0.323232323,0.487194435,1
vulnerable,0.429530201,0.995355699,0.273504274,0.427959449,1
unfair,0.206451613,0.986558846,0.115107914,0.203955283,1
norm,0.412903226,0.995027866,0.260162602,0.411269529,1
cramer,0.820512821,0.999235056,0.695652174,0.820141905,1
remainder,0.347826087,0.99344334,0.210526316,0.345936674,1
timothy,0.621359223,0.997869085,0.450704225,0.620444314,1
cry,0.426666667,0.99530106,0.271186441,0.425085143,1
segment,0.407643312,0.994918588,0.256,0.405989501,1
330,0.752941176,0.998852584,0.603773585,0.75240131,1
corpses,0.941176471,0.999781445,0.888888889,0.941067369,1
411,0.744186047,0.998797946,0.592592593,0.743623115,1
jacket,0.744186047,0.998797946,0.592592593,0.743623115,1
labels,0.402515723,0.99480931,0.251968504,0.40084221,1
invoke,0.524590164,0.996830947,0.355555556,0.523360592,1
lotus,0.727272727,0.998688668,0.571428571,0.726664476,1
fuck,0.444444444,0.995628893,0.285714286,0.442929324,1
executable,0.780487805,0.999016501,0.64,0.78001875,1
sue,0.556521739,0.997213419,0.385542169,0.555399639,1
cor,0.771084337,0.998961862,0.62745098,0.77059141,1
african,0.659793814,0.998196918,0.492307692,0.658994746,1
rochester,0.941176471,0.999781445,0.888888889,0.941067369,1
visiting,0.32,0.992569118,0.19047619,0.317996694,1
rockies,0.551724138,0.99715878,0.380952381,0.55058612,1
divide,0.374269006,0.994153644,0.230215827,0.372485297,1
feeding,0.239700375,0.988908316,0.136170213,0.237353113,1
flawed,0.288288288,0.991367064,0.168421053,0.286151862,1
infants,0.761904762,0.998907223,0.615384615,0.76138823,1
wordperfect,0.576576577,0.997431975,0.405063291,0.575520142,1
chairman,0.703296703,0.998524751,0.542372881,0.702622486,1
perpetrated,0.853333333,0.999398973,0.744186047,0.853038693,1
enabled,0.492307692,0.996393837,0.326530612,0.49096582,1
agrees,0.367816092,0.993989728,0.225352113,0.366006815,1
saints,0.659793814,0.998196918,0.492307692,0.658994746,1
sincere,0.300469484,0.991858813,0.17679558,0.298384611,1
1024,0.703296703,0.998524751,0.542372881,0.702622486,1
dramatically,0.453900709,0.99579281,0.293577982,0.452420456,1
incidents,0.328205128,0.992842312,0.196319018,0.32623569,1
sucks,0.294930876,0.991640258,0.172972973,0.292822627,1
canadians,0.673684211,0.998306196,0.507936508,0.672925729,1
selfish,0.432432432,0.995410338,0.275862069,0.430872567,1
murders,0.603773585,0.997705169,0.432432432,0.602803941,1
enjoyed,0.357541899,0.993716534,0.217687075,0.355691611,1
sensible,0.387878788,0.994481477,0.240601504,0.386148524,1
thereof,0.653061224,0.99814228,0.484848485,0.652242239,1
zionist,0.831168831,0.999289695,0.711111111,0.830823095,1
chase,0.4,0.994754672,0.25,0.398316786,1
v32bis,0.790123457,0.99907114,0.653061224,0.789678543,1
550,0.361581921,0.993825811,0.220689655,0.359747803,1
lamp,0.52892562,0.996885586,0.359550562,0.52771085,1
industries,0.735632184,0.998743307,0.581818182,0.735046458,1
deeds,0.447552448,0.995683532,0.288288288,0.446048821,1
gb,0.914285714,0.999672167,0.842105263,0.914122693,1
genetic,0.556521739,0.997213419,0.385542169,0.555399639,1
brands,0.659793814,0.998196918,0.492307692,0.658994746,1
256k,0.488549618,0.996339198,0.323232323,0.487194435,1
tended,0.229390681,0.98825265,0.129554656,0.226997613,1
1400,0.438356164,0.995519615,0.280701754,0.436818428,1
abandon,0.365714286,0.993935089,0.223776224,0.363896649,1
administrative,0.695652174,0.998470113,0.533333333,0.694956499,1
heshe,0.228571429,0.988198011,0.129032258,0.226174705,1
joel,0.43537415,0.995464977,0.27826087,0.433825289,1
dislike,0.324873096,0.992733035,0.193939394,0.322889933,1
idiots,0.450704225,0.995738171,0.290909091,0.449212221,1
warnings,0.426666667,0.99530106,0.271186441,0.425085143,1
1964,0.695652174,0.998470113,0.533333333,0.694956499,1
islands,0.761904762,0.998907223,0.615384615,0.76138823,1
stole,0.474074074,0.996120643,0.310679612,0.472667153,1
dram,0.492307692,0.996393837,0.326530612,0.49096582,1
volts,0.688172043,0.998415474,0.524590164,0.687455173,1
pads,0.537815126,0.996994864,0.367816092,0.5366305,1
chevy,0.524590164,0.996830947,0.355555556,0.523360592,1
societies,0.335078534,0.993060868,0.201257862,0.333137283,1
blast,0.512,0.996667031,0.344086022,0.510727067,1
acknowledged,0.576576577,0.997431975,0.405063291,0.575520142,1
importantly,0.349726776,0.993497978,0.21192053,0.347845043,1
colours,0.64,0.998033002,0.470588235,0.639141922,1
chuck,0.407643312,0.994918588,0.256,0.405989501,1
ghost,0.645833333,0.99814228,0.476923077,0.645019116,1
fantastic,0.563636364,0.997377336,0.392405063,0.562572137,1
chipset,0.58490566,0.997595891,0.413333333,0.583908333,1
ambassador,0.826666667,0.999289695,0.704545455,0.826321499,1
antisemitic,0.815789474,0.999235056,0.688888889,0.815419238,1
objectively,0.613861386,0.997869085,0.442857143,0.612952658,1
threats,0.4,0.994918588,0.25,0.398369529,1
speedstar,0.607843137,0.997814447,0.436619718,0.60691623,1
filed,0.512396694,0.996776309,0.344444444,0.511164973,1
ega,0.645833333,0.99814228,0.476923077,0.645019116,1
volunteers,0.666666667,0.998306196,0.5,0.665912161,1
graph,0.579439252,0.997541252,0.407894737,0.578424879,1
prize,0.652631579,0.998196918,0.484375,0.651837009,1
developer,0.639175258,0.998087641,0.46969697,0.638341646,1
sinner,0.659574468,0.998251557,0.492063492,0.658799801,1
preached,0.568807339,0.997431975,0.397435897,0.567759519,1
hired,0.534482759,0.997049503,0.364705882,0.53332433,1
binaries,0.539130435,0.997104142,0.369047619,0.537987218,1
losses,0.563636364,0.997377336,0.392405063,0.562572137,1
knowledgeable,0.336956522,0.993334062,0.202614379,0.335083539,1
4,0.898550725,0.999617528,0.815789474,0.898361103,1
anytime,0.190769231,0.985629986,0.105442177,0.188281735,1
dramatic,0.366863905,0.994153644,0.224637681,0.365107658,1
fraud,0.208053691,0.987105234,0.116104869,0.205642653,1
restored,0.352272727,0.993771173,0.213793103,0.350459908,1
tissue,0.452554745,0.995902087,0.29245283,0.451116082,1
jumped,0.543859649,0.99715878,0.373493976,0.542731835,1
rendered,0.410596026,0.995137143,0.258333333,0.409004986,1
orbiter,0.849315068,0.999398973,0.738095238,0.849020805,1
deputy,0.626262626,0.997978363,0.455882353,0.62539097,1
arabia,0.911764706,0.999672167,0.837837838,0.911601765,1
ham,0.673913043,0.998360835,0.508196721,0.673178961,1
flip,0.264957265,0.99060212,0.15270936,0.262790738,1
beam,0.596153846,0.997705169,0.424657534,0.595191276,1
berlin,0.861111111,0.999453612,0.756097561,0.860842669,1
127,0.815789474,0.999235056,0.688888889,0.815419238,1
univ,0.58490566,0.997595891,0.413333333,0.583908333,1
tall,0.402597403,0.994973227,0.25203252,0.400976633,1
reconcile,0.424657534,0.995410338,0.269565217,0.423118228,1
pleasure,0.261603376,0.990438203,0.150485437,0.259422744,1
agreements,0.613861386,0.997869085,0.442857143,0.612952658,1
fundamentalist,0.462686567,0.996066004,0.300970874,0.4612838,1
spy,0.826666667,0.999289695,0.704545455,0.826321499,1
twins,0.784810127,0.99907114,0.645833333,0.784366289,1
succeed,0.248,0.989727899,0.141552511,0.245761764,1
joining,0.416107383,0.995246421,0.262711864,0.4145367,1
impose,0.553571429,0.997268058,0.382716049,0.552475007,1
lebanese,0.984126984,0.999945361,0.96875,0.984099625,1
presenting,0.46969697,0.996175281,0.306930693,0.468318834,1
accidental,0.720930233,0.998688668,0.563636364,0.720324317,1
desires,0.508196721,0.99672167,0.340659341,0.506950874,1
plates,0.553571429,0.997268058,0.382716049,0.552475007,1
abused,0.430555556,0.995519615,0.274336283,0.429037749,1
burns,0.430555556,0.995519615,0.274336283,0.429037749,1
carter,0.659574468,0.998251557,0.492063492,0.658799801,1
nov,0.688888889,0.998470113,0.525423729,0.688196446,1
ward,0.59047619,0.99765053,0.418918919,0.58949613,1
torn,0.756097561,0.998907223,0.607843137,0.755582591,1
sentences,0.31,0.99245984,0.183431953,0.308019185,1
preparation,0.504065041,0.996667031,0.336956522,0.502805238,1
beauty,0.632653061,0.998033002,0.462686567,0.631800304,1
approve,0.413333333,0.995191782,0.260504202,0.411752417,1
matches,0.360465116,0.993989728,0.219858156,0.35868415,1
adaptec,0.720930233,0.998688668,0.563636364,0.720324317,1
shield,0.659574468,0.998251557,0.492063492,0.658799801,1
upcoming,0.322916667,0.992896951,0.192546584,0.32098783,1
kenneth,0.543859649,0.99715878,0.373493976,0.542731835,1
thesis,0.348314607,0.993661895,0.210884354,0.346486316,1
believer,0.418918919,0.99530106,0.264957265,0.417358581,1
rode,0.712643678,0.998634029,0.553571429,0.71201572,1
declaration,0.601941748,0.997759808,0.430555556,0.600996894,1
buf,0.96875,0.999890722,0.939393939,0.968695319,1
ink,0.837837838,0.999344334,0.720930233,0.837517996,1
cartridges,0.729411765,0.998743307,0.574074074,0.728828168,1
panels,0.525423729,0.996940225,0.356321839,0.524235439,1
spectacular,0.439716312,0.995683532,0.281818182,0.438231662,1
dad,0.756097561,0.998907223,0.607843137,0.755582591,1
consisted,0.543859649,0.99715878,0.373493976,0.542731835,1
truths,0.62,0.997923724,0.449275362,0.619109688,1
macro,0.794871795,0.999125779,0.659574468,0.79445222,1
profile,0.306930693,0.992350563,0.18128655,0.304937443,1
planets,0.765432099,0.998961862,0.62,0.764940562,1
stl,0.953846154,0.999836083,0.911764706,0.953764225,1
alabama,0.504065041,0.996667031,0.336956522,0.502805238,1
chi,1,1,1,1,1
char,0.805194805,0.999180417,0.673913043,0.804799766,1
155,0.601941748,0.997759808,0.430555556,0.600996894,1
maker,0.488188976,0.996448476,0.322916667,0.486875011,1
107,0.673913043,0.998360835,0.508196721,0.673178961,1
egyptian,0.553571429,0.997268058,0.382716049,0.552475007,1
variations,0.568807339,0.997431975,0.397435897,0.567759519,1
contemporary,0.712643678,0.998634029,0.553571429,0.71201572,1
proceeded,0.712643678,0.998634029,0.553571429,0.71201572,1
scenes,0.746987952,0.998852584,0.596153846,0.746449828,1
iici,0.553571429,0.997268058,0.382716049,0.552475007,1
clemens,0.626262626,0.997978363,0.455882353,0.62539097,1
neil,0.59047619,0.99765053,0.418918919,0.58949613,1
tracing,0.574074074,0.997486613,0.402597403,0.573042871,1
attended,0.413333333,0.995191782,0.260504202,0.411752417,1
pregnant,0.568807339,0.997431975,0.397435897,0.567759519,1
conceivable,0.342541436,0.993497978,0.206666667,0.340690484,1
ft,0.673913043,0.998360835,0.508196721,0.673178961,1
3,0.746987952,0.998852584,0.596153846,0.746449828,1
armored,0.688888889,0.998470113,0.525423729,0.688196446,1
ben,0.659574468,0.998251557,0.492063492,0.658799801,1
tb,0.659574468,0.998251557,0.492063492,0.658799801,1
116,0.885714286,0.999562889,0.794871795,0.885498177,1
shaw,0.911764706,0.999672167,0.837837838,0.911601765,1
maintains,0.539130435,0.997104142,0.369047619,0.537987218,1
guessing,0.322916667,0.992896951,0.192546584,0.32098783,1
wa,0.548672566,0.997213419,0.37804878,0.54756035,1
soil,0.681318681,0.998415474,0.516666667,0.680605285,1
adaptor,0.525423729,0.996940225,0.356321839,0.524235439,1
arithmetic,0.729411765,0.998743307,0.574074074,0.728828168,1
formatting,0.632653061,0.998033002,0.462686567,0.631800304,1
publisher,0.639175258,0.998087641,0.46969697,0.638341646,1
instant,0.255144033,0.99011037,0.146226415,0.252936128,1
sensitivity,0.210884354,0.98732379,0.117870722,0.20848574,1
denver,0.58490566,0.997595891,0.413333333,0.583908333,1
kills,0.141552511,0.979455797,0.076167076,0.138841718,1
speculate,0.235741445,0.989017594,0.13362069,0.23345076,1
cleared,0.534482759,0.997049503,0.364705882,0.53332433,1
secrecy,0.639175258,0.998087641,0.46969697,0.638341646,1
221,0.784810127,0.99907114,0.645833333,0.784366289,1
tubes,0.375757576,0.9943722,0.231343284,0.374035454,1
th,0.563636364,0.997377336,0.392405063,0.562572137,1
