,f1,acc,prec,kappa,recall
aware,0.079545455,0.769861217,0.041896869,0.056846513,0.784482759
rule,0.092095543,0.798546607,0.048837817,0.069861448,0.806034483
caused,0.107485605,0.822150585,0.057377049,0.085871728,0.848484848
letter,0.117683881,0.845973118,0.0634278,0.096526287,0.813852814
canada,0.149889787,0.873565731,0.081894821,0.129787079,0.883116883
dave,0.113343328,0.838432958,0.060889175,0.092010415,0.818181818
hey,0.092168099,0.792263141,0.048762001,0.070079185,0.839130435
kept,0.108289143,0.825428915,0.057858634,0.086810495,0.843478261
costs,0.131233596,0.855316359,0.070972321,0.110565558,0.869565217
seeing,0.06992164,0.747076822,0.036654729,0.047077842,0.756521739
child,0.154136759,0.877663643,0.084402151,0.134268247,0.886956522
products,0.121722846,0.846246312,0.065546218,0.100829725,0.851528384
decide,0.092711948,0.800021856,0.049145861,0.070778602,0.816593886
rules,0.100185529,0.814501147,0.053314528,0.078616217,0.828947368
context,0.126582278,0.852966889,0.068349106,0.105955301,0.855263158
companies,0.144783534,0.868320402,0.078764479,0.124740574,0.894736842
commercial,0.136769759,0.862747241,0.074198359,0.11648136,0.872807018
allows,0.096860032,0.814555786,0.051558074,0.075216696,0.798245614
majority,0.128188776,0.850617419,0.06911967,0.107570198,0.881578947
yeah,0.08677686,0.782646705,0.045784884,0.06469314,0.828947368
blue,0.12994723,0.855862747,0.070256776,0.109426883,0.864035088
scsi,0.289817232,0.940552945,0.170245399,0.274429858,0.973684211
90,0.094993582,0.807398099,0.050449959,0.073255062,0.811403509
besides,0.077478661,0.769697301,0.040764625,0.055206473,0.779735683
directory,0.208211144,0.911485084,0.117097306,0.190355364,0.938325991
types,0.076957099,0.771937493,0.040512224,0.054684721,0.766519824
responsible,0.116656645,0.839471096,0.062600839,0.095756858,0.854625551
member,0.141126158,0.868320402,0.076773943,0.121087595,0.872246696
california,0.160320641,0.885531636,0.088183422,0.140949806,0.881057269
step,0.095189092,0.807835209,0.050546448,0.073549653,0.814977974
played,0.155702608,0.881488362,0.085360649,0.136247329,0.884955752
existence,0.145296041,0.871434816,0.079145231,0.125471045,0.884955752
digital,0.144885329,0.871653371,0.07893693,0.125054771,0.880530973
described,0.105085698,0.825975303,0.056105611,0.083897637,0.827433628
paid,0.113998819,0.836083488,0.061056628,0.093184096,0.857777778
fully,0.107386364,0.828324773,0.057359636,0.086358134,0.84
modern,0.126137841,0.853130805,0.0680463,0.105759003,0.862222222
effort,0.096092925,0.812916621,0.051066218,0.074784563,0.8125
chips,0.14801444,0.871052344,0.08051846,0.128404648,0.915178571
america,0.128205128,0.858813244,0.069343066,0.108021168,0.848214286
medical,0.174028269,0.897825374,0.096568627,0.155399483,0.879464286
safety,0.143011139,0.869686373,0.077764752,0.123277894,0.888392857
blood,0.165938865,0.885203803,0.091067538,0.146913766,0.933035714
regards,0.068484969,0.74434488,0.0358408,0.046178326,0.767857143
goal,0.137459518,0.869030707,0.074726135,0.117683772,0.856502242
meant,0.087884806,0.799256912,0.04651774,0.06639337,0.793721973
library,0.122542595,0.853677194,0.066101096,0.102264215,0.838565022
19,0.171881886,0.897333625,0.095307918,0.153276046,0.874439462
controller,0.212136162,0.912741777,0.119179601,0.194670185,0.964125561
necessarily,0.100777272,0.816686701,0.05359179,0.079690775,0.843049327
advice,0.088721805,0.801333188,0.046974522,0.06735504,0.797297297
handle,0.080399727,0.778767348,0.04233437,0.058715865,0.797297297
trade,0.098018211,0.815976396,0.052107062,0.076956841,0.824324324
account,0.096079514,0.821112447,0.051176471,0.075015093,0.783783784
receive,0.125463744,0.858321495,0.067784257,0.105470757,0.841628959
buying,0.117541766,0.838378319,0.062919195,0.097175754,0.891402715
east,0.159779614,0.883346082,0.0875,0.140835096,0.918552036
prefer,0.070769891,0.763249918,0.03713707,0.048985154,0.75
ready,0.075319435,0.774614796,0.039613299,0.0536911,0.763636364
tape,0.132691647,0.862146214,0.071773894,0.112979456,0.877272727
dr,0.142424242,0.876297672,0.07768595,0.123099401,0.854545455
shall,0.160957491,0.888919244,0.08851566,0.142207659,0.886363636
interface,0.132799466,0.857993662,0.071660065,0.113041299,0.904545455
slow,0.110429448,0.83362474,0.059007181,0.089957178,0.859090909
developed,0.112274025,0.847065894,0.060347767,0.091967117,0.804545455
totally,0.07465964,0.76975194,0.039215686,0.053088097,0.776255708
names,0.086066649,0.80969293,0.045657016,0.064975714,0.748858447
beginning,0.102373463,0.82848869,0.054606467,0.081774846,0.817351598
bunch,0.079101563,0.793902306,0.04177411,0.057851753,0.743119266
definition,0.139935414,0.869030707,0.075905021,0.120625109,0.894495413
hate,0.078046445,0.789585838,0.041172013,0.056748562,0.747706422
spend,0.099540168,0.818107311,0.052873563,0.078981773,0.847926267
reported,0.1215395,0.857829745,0.06557377,0.10180068,0.829493088
belief,0.159127625,0.886241941,0.087206729,0.140533064,0.907834101
jim,0.106683017,0.840782428,0.057142857,0.086461136,0.801843318
material,0.107572115,0.837722653,0.057537769,0.087341163,0.824884793
independent,0.124274496,0.859851382,0.067084408,0.104700295,0.842592593
noticed,0.082112845,0.791115725,0.043302102,0.061100406,0.791666667
theory,0.104559977,0.831548465,0.055762082,0.084391352,0.837209302
increase,0.120118149,0.853513277,0.064618644,0.100475332,0.851162791
helps,0.072305289,0.772866353,0.037974684,0.05108041,0.753488372
heart,0.10028169,0.825483554,0.053373313,0.079975102,0.827906977
picture,0.091248666,0.81390012,0.048400793,0.070666768,0.795348837
easier,0.101594164,0.818325866,0.053930006,0.081262657,0.874418605
logic,0.097024926,0.815921757,0.051478953,0.076579651,0.841860465
input,0.118140736,0.850726697,0.063475546,0.09842862,0.851162791
produce,0.091208791,0.819254726,0.048453006,0.070755597,0.775700935
shouldnt,0.078212291,0.783630204,0.041156296,0.057264224,0.785046729
93,0.140112994,0.875259534,0.076198279,0.121218762,0.869158879
option,0.087153652,0.801988854,0.046059638,0.066500109,0.808411215
accepted,0.117945466,0.847994755,0.063265306,0.098289334,0.869158879
contains,0.115724093,0.852201945,0.062214411,0.096063994,0.827102804
FALSE,0.114885732,0.843405092,0.061507937,0.095123338,0.869158879
entirely,0.094547408,0.81581248,0.05015674,0.074140335,0.822429907
begin,0.095715081,0.822423779,0.050887574,0.075379941,0.803738318
page,0.127233738,0.866571959,0.068858801,0.108053108,0.835680751
quote,0.095715081,0.822423779,0.050872523,0.07547097,0.807511737
michael,0.095839311,0.827833024,0.05103912,0.075638757,0.784037559
despite,0.094467641,0.810403235,0.050013816,0.074114501,0.849765258
additional,0.112098009,0.841602011,0.059960682,0.092349652,0.85915493
san,0.231339031,0.926292209,0.131647211,0.215290805,0.953051643
latest,0.082852122,0.800404327,0.043766578,0.062190874,0.774647887
north,0.14924182,0.883509999,0.081552551,0.130728274,0.877934272
search,0.11328,0.848595782,0.060762101,0.093708428,0.83490566
switch,0.102679831,0.826193859,0.054605461,0.082699719,0.858490566
guns,0.186924939,0.908261392,0.104155424,0.169663509,0.910377358
impossible,0.078559738,0.784668342,0.041328413,0.057814178,0.79245283
calling,0.083208769,0.798929079,0.04392425,0.062639992,0.787735849
event,0.099511073,0.8289258,0.052986217,0.079485901,0.816037736
station,0.128825623,0.866244126,0.069668976,0.109757477,0.853773585
selling,0.110774818,0.839471096,0.059184994,0.091068852,0.863207547
towards,0.101004304,0.828816523,0.053756872,0.081099483,0.834123223
freedom,0.135012242,0.864878155,0.072885196,0.116136549,0.914691943
facts,0.094818082,0.820566058,0.050336553,0.074724249,0.815165877
west,0.135458167,0.869577095,0.073333333,0.116646725,0.886255924
expected,0.089060489,0.806633155,0.047087643,0.068754401,0.819905213
posts,0.095875139,0.822751612,0.050932781,0.075818895,0.815165877
illegal,0.149038462,0.88394711,0.081400438,0.130688682,0.881516588
features,0.11121643,0.846300951,0.05958023,0.091668763,0.834123223
algorithm,0.257124763,0.935908644,0.148283419,0.242044257,0.966666667
significant,0.118100128,0.849852475,0.063317275,0.09881317,0.876190476
former,0.11227154,0.851382363,0.060266293,0.092881443,0.819047619
vs,0.094410657,0.829144356,0.050262103,0.074462859,0.776190476
quick,0.077234803,0.788493061,0.040642248,0.056765516,0.775119617
arguments,0.114794352,0.842421593,0.061331584,0.095460809,0.894736842
moral,0.147070088,0.878319309,0.079933389,0.128764683,0.918660287
environment,0.126200274,0.860780243,0.067971925,0.107272597,0.880382775
mass,0.11325375,0.841711288,0.060497057,0.093882821,0.885167464
proof,0.109959701,0.831056715,0.058499234,0.090435898,0.913875598
author,0.138815541,0.875259534,0.075317233,0.120390935,0.884615385
bob,0.149171271,0.882198667,0.081255374,0.131041304,0.908653846
trust,0.097770154,0.82755983,0.051975684,0.078060765,0.822115385
western,0.126819127,0.86231013,0.068334578,0.108005559,0.879807692
quickly,0.0815822,0.797016719,0.043002346,0.061343875,0.793269231
title,0.096085409,0.833460824,0.051201011,0.076386881,0.778846154
proper,0.081753263,0.796251776,0.043072133,0.061608385,0.801932367
references,0.115729963,0.854715332,0.062142857,0.09670356,0.84057971
compared,0.087183503,0.808927986,0.046081678,0.067223743,0.806763285
led,0.104459377,0.839798929,0.055754809,0.085071783,0.826086957
killing,0.132421734,0.868265763,0.071539658,0.113870125,0.888888889
respect,0.092889006,0.81111354,0.049112098,0.073060079,0.855072464
merely,0.09948542,0.827887663,0.052871468,0.079904054,0.84057971
external,0.127808989,0.864277128,0.068887207,0.10920661,0.883495146
admit,0.084910238,0.793902306,0.044688458,0.064912277,0.849514563
magazine,0.118032787,0.853021528,0.063268893,0.099209674,0.87804878
age,0.099453866,0.828816523,0.052840562,0.080059787,0.843902439
thousands,0.154882155,0.890285215,0.08475357,0.137221865,0.897560976
civil,0.16824849,0.894656322,0.09228585,0.150909437,0.951219512
countries,0.174818841,0.900448038,0.096355467,0.157701624,0.941463415
died,0.13253012,0.874112119,0.07177814,0.114302095,0.862745098
six,0.089455137,0.816468146,0.047345768,0.069866647,0.808823529
greater,0.093049645,0.825319637,0.049382716,0.073592761,0.803921569
properly,0.08221892,0.797508469,0.043296818,0.062372707,0.81372549
26,0.186315789,0.915528358,0.104363208,0.16979545,0.867647059
answers,0.098016336,0.831056715,0.052109181,0.078700357,0.823529412
james,0.113848202,0.854551415,0.061049625,0.095131641,0.842364532
welcome,0.082176871,0.815703202,0.043490783,0.06252936,0.743842365
setting,0.090613131,0.816850617,0.047947172,0.071142743,0.822660099
secret,0.157284057,0.89285324,0.086158192,0.139867964,0.901477833
normally,0.080701754,0.799584745,0.042513863,0.060929877,0.793103448
attention,0.078795483,0.799420828,0.041512427,0.058983967,0.773399015
wife,0.117808219,0.859250355,0.063305116,0.099214964,0.84729064
cable,0.172460497,0.899847011,0.094930417,0.155442399,0.9408867
instance,0.087564767,0.807562015,0.046200109,0.068069796,0.836633663
images,0.155396892,0.890121298,0.084901331,0.137982974,0.915841584
description,0.086956522,0.816413507,0.04600345,0.06750237,0.792079208
prices,0.155527533,0.890230576,0.084979329,0.138117693,0.915841584
food,0.149586777,0.887553273,0.08160505,0.132026331,0.896039604
eventually,0.080199253,0.798218774,0.042223971,0.060504118,0.797029703
became,0.106799337,0.852857611,0.057234269,0.088016896,0.797029703
values,0.113915858,0.850398864,0.060941828,0.095249905,0.871287129
hot,0.09118541,0.820292864,0.048273844,0.071932765,0.820895522
separate,0.096056923,0.833406185,0.051071879,0.076991338,0.805970149
inc,0.129657228,0.872363676,0.07007652,0.111605127,0.865671642
nearly,0.08593136,0.809365097,0.045341443,0.06660031,0.82
multiple,0.102771722,0.84258551,0.05479907,0.083998974,0.825
scientific,0.149439601,0.888045022,0.081484835,0.132044874,0.9
1990,0.149216818,0.88722544,0.08131177,0.131806269,0.905
natural,0.133779264,0.87263687,0.072260136,0.11589272,0.9
printer,0.205801861,0.920719047,0.115479115,0.190108085,0.944723618
piece,0.068415051,0.77680035,0.035833731,0.048665957,0.753768844
convert,0.116001365,0.858430773,0.062225476,0.097712174,0.854271357
print,0.147933884,0.887334718,0.080594327,0.130582012,0.899497487
ms,0.092524683,0.82422686,0.049013748,0.073507949,0.824120603
highly,0.081820506,0.803791935,0.043103448,0.062470113,0.804020101
1000,0.122562674,0.86231013,0.065843621,0.104436957,0.884422111
lose,0.077592639,0.797344553,0.040816327,0.058124033,0.783919598
effects,0.127346338,0.870451317,0.068678047,0.10948238,0.873737374
45,0.125557207,0.871380177,0.06776263,0.107669958,0.853535354
operation,0.100530752,0.84258551,0.053559548,0.081983473,0.817258883
nobody,0.076995749,0.786471424,0.040376517,0.057653081,0.827411168
floppy,0.204278075,0.91869741,0.114166169,0.18865166,0.969543147
supports,0.092688543,0.827778385,0.049130302,0.073881927,0.817258883
standards,0.092916547,0.827177358,0.049240122,0.074110356,0.822335025
fun,0.079480519,0.806359961,0.041871921,0.060379892,0.780612245
protection,0.110294118,0.854551415,0.059012876,0.092122638,0.841836735
immediately,0.074427961,0.79887444,0.039143084,0.055188913,0.755102041
mouse,0.179462572,0.906567588,0.09904661,0.163225785,0.954081633
connection,0.095017381,0.829308272,0.05036855,0.076357668,0.836734694
reality,0.107513361,0.844880341,0.057286432,0.089207608,0.87244898
division,0.14787278,0.887280079,0.080449438,0.130762336,0.913265306
fan,0.149457613,0.884329581,0.081116441,0.132337063,0.948979592
usual,0.068006182,0.769369468,0.035541195,0.048508692,0.785714286
decision,0.100997883,0.837558737,0.053680489,0.082511413,0.852040816
ps,0.064251833,0.762867446,0.033543449,0.044654554,0.760204082
27,0.183054393,0.914654136,0.101921957,0.167116432,0.897435897
fair,0.068658047,0.771718938,0.03588907,0.049279639,0.78974359
somehow,0.082614379,0.80827232,0.043526171,0.063679356,0.81025641
draw,0.101393418,0.834389684,0.053807426,0.08298225,0.876923077
anywhere,0.064072243,0.762157141,0.033430559,0.044664027,0.768041237
supported,0.112337011,0.854933887,0.060064355,0.094383324,0.865979381
physical,0.097590729,0.83832368,0.051863857,0.079225333,0.824742268
protect,0.119499106,0.865533821,0.064206075,0.101778641,0.860824742
possibility,0.093117409,0.828652606,0.04932598,0.074599669,0.829896907
drug,0.155622061,0.892088296,0.084848485,0.138880589,0.93814433
unit,0.125091979,0.870068845,0.067326733,0.10760734,0.880829016
28,0.183908046,0.914654136,0.102266124,0.168132594,0.911917098
moment,0.077194753,0.800131133,0.040572792,0.058300755,0.792746114
party,0.097774992,0.842694787,0.05203469,0.079536019,0.808290155
secure,0.201123596,0.922303573,0.11279143,0.185813799,0.92746114
volume,0.141903172,0.887662551,0.077167499,0.124934136,0.880829016
passed,0.099346405,0.849415364,0.053017091,0.08119039,0.787564767
follows,0.095811992,0.836028849,0.050847458,0.077577948,0.828125
analysis,0.136075949,0.880668779,0.073630137,0.118995208,0.895833333
europe,0.1556145,0.895639821,0.085024155,0.139084575,0.916666667
safe,0.090631081,0.821276363,0.047870778,0.072203771,0.848958333
wide,0.110611822,0.859414272,0.059215396,0.092929356,0.837696335
dc,0.123465972,0.871216261,0.066453163,0.106134372,0.869109948
robert,0.099178774,0.844170036,0.052773109,0.08115765,0.821989529
fix,0.089414479,0.827505191,0.047313797,0.071094439,0.811518325
keeping,0.069549302,0.777783849,0.036363636,0.050599275,0.795811518
object,0.10792048,0.845536007,0.057421088,0.090073129,0.895287958
exact,0.072341452,0.789804393,0.037907506,0.053591696,0.789473684
larger,0.095293774,0.830892799,0.050448777,0.077197987,0.857894737
tend,0.088864509,0.818489783,0.046875,0.070572662,0.852631579
telling,0.090883747,0.821822752,0.047983515,0.072649273,0.857894737
devices,0.130679685,0.873511092,0.070359887,0.113588451,0.915789474
becomes,0.078105316,0.800076494,0.041016142,0.059512994,0.815789474
concept,0.109053498,0.858048301,0.058305831,0.091506094,0.841269841
thread,0.081045752,0.807944487,0.042629263,0.062642657,0.82010582
door,0.10741688,0.847448366,0.0571623,0.089753031,0.888888889
depends,0.070577238,0.782701344,0.036919315,0.051859781,0.798941799
causes,0.096560048,0.836411321,0.0512,0.078615536,0.846560847
mother,0.115082202,0.864714239,0.061709467,0.097705476,0.851851852
existing,0.077901001,0.813736204,0.041049031,0.059468826,0.761904762
valid,0.090802578,0.830401049,0.048062016,0.07271108,0.82010582
health,0.158135283,0.899355262,0.086543272,0.141944263,0.915343915
distribution,0.143916267,0.892743962,0.078384798,0.127460334,0.877659574
morning,0.139854487,0.883728554,0.07567804,0.123210351,0.920212766
count,0.068274051,0.786744618,0.035741065,0.049625624,0.760638298
driving,0.096451319,0.837230904,0.051141846,0.078601301,0.845744681
sin,0.248979592,0.939678724,0.14274571,0.23527824,0.973404255
missing,0.080719935,0.81581248,0.04254096,0.062446127,0.787234043
son,0.13988343,0.887116162,0.075880759,0.123281676,0.893617021
define,0.100347113,0.844224675,0.05331992,0.082708442,0.85026738
lord,0.189542484,0.91869741,0.105518496,0.174389568,0.930481283
arms,0.154974782,0.899300623,0.084754263,0.138886754,0.903743316
authority,0.127252666,0.870342039,0.068325434,0.110322543,0.92513369
communications,0.126436782,0.875423451,0.0680974,0.109544109,0.882352941
provides,0.11852404,0.87077915,0.063676412,0.101528038,0.85483871
writes,0.076220308,0.806633155,0.04005487,0.05800321,0.784946237
knowing,0.090962441,0.830728882,0.048106766,0.073151825,0.833333333
disks,0.150461945,0.894492405,0.081935793,0.134306021,0.919354839
showed,0.09781288,0.837722653,0.051835158,0.080173143,0.865591398
34,0.153075171,0.898426401,0.083623693,0.137020919,0.903225806
acts,0.113420218,0.862474047,0.06066315,0.096341991,0.87027027
pressure,0.107188703,0.847994755,0.056977141,0.089881801,0.902702703
statements,0.105633803,0.847339089,0.056141545,0.088293903,0.891891892
peter,0.108280255,0.86231013,0.057932601,0.09110863,0.827027027
drop,0.062349067,0.766637526,0.032494279,0.043803358,0.767567568
popular,0.08098686,0.812752705,0.042607223,0.062983577,0.816216216
huge,0.073212961,0.795268277,0.038361846,0.054982335,0.8
boston,0.163887566,0.904108841,0.089864159,0.14818473,0.92972973
potential,0.100376412,0.843295815,0.053280053,0.082912113,0.864864865
march,0.126503686,0.877007977,0.068143813,0.109799013,0.881081081
loss,0.083238958,0.823079445,0.043919928,0.065333104,0.794594595
advantage,0.08121547,0.818271227,0.04279476,0.063245509,0.794594595
cheers,0.100061387,0.839798929,0.053025374,0.082658019,0.885869565
forward,0.08663009,0.827177358,0.045745654,0.06890318,0.815217391
slightly,0.081621474,0.816795979,0.042976637,0.06374485,0.809782609
resources,0.105263158,0.854168943,0.056091461,0.088057698,0.85326087
correctly,0.072218128,0.793629112,0.037808642,0.054153529,0.803278689
topic,0.091017252,0.833023713,0.048128342,0.073497747,0.836065574
claimed,0.094950106,0.83646596,0.050256082,0.077523424,0.857923497
spent,0.079422383,0.804939351,0.041666667,0.061635553,0.846153846
koresh,0.289666395,0.952300295,0.170009551,0.277423577,0.978021978
moving,0.092382992,0.83788657,0.048914804,0.075010531,0.82967033
speaking,0.083146067,0.821658835,0.043812907,0.065510605,0.813186813
reach,0.076210638,0.809255819,0.040033361,0.058385223,0.791208791
direction,0.073648472,0.806196044,0.038661914,0.05576158,0.774725275
conference,0.149727768,0.897606819,0.081602374,0.133925195,0.906593407
setup,0.086713287,0.821604196,0.045682287,0.069142391,0.851648352
stick,0.081296347,0.817233089,0.042774566,0.063697607,0.817679558
somewhat,0.059252507,0.77445088,0.030900879,0.041067906,0.718232044
services,0.106339468,0.856736969,0.056665456,0.089440331,0.861878453
remove,0.076943628,0.811222817,0.040426727,0.059235817,0.79558011
programming,0.13263243,0.882799694,0.071553229,0.11643527,0.906077348
eyes,0.090881366,0.837121626,0.048095546,0.073568729,0.82320442
background,0.083916084,0.821057808,0.044195639,0.0663848,0.828729282
messages,0.103733069,0.851764834,0.055145767,0.086839314,0.872222222
germany,0.152289157,0.903890285,0.083377309,0.136782604,0.877777778
ca,0.139372822,0.892033658,0.075614367,0.123483409,0.888888889
hp,0.149118843,0.897115069,0.081160846,0.133460409,0.916666667
everybody,0.057624113,0.767675664,0.030009234,0.039484515,0.722222222
versions,0.115696389,0.868866791,0.06195738,0.099151942,0.872222222
29,0.193696275,0.923123156,0.107918263,0.179289364,0.944134078
pointed,0.074327628,0.793137362,0.03886474,0.056683243,0.849162011
throw,0.077552097,0.808927986,0.040697674,0.06003385,0.82122905
evil,0.101792574,0.846683423,0.053989813,0.084918556,0.888268156
student,0.112926136,0.863512184,0.060295791,0.096374131,0.888268156
bits,0.130088124,0.88673369,0.070326679,0.114060239,0.865921788
ten,0.100410483,0.844333953,0.053212851,0.083496292,0.888268156
review,0.109210047,0.866298765,0.058411215,0.092617571,0.837988827
views,0.105053191,0.85291225,0.055830389,0.088370019,0.887640449
behavior,0.092552865,0.838214403,0.048946515,0.07555196,0.848314607
muslims,0.287841191,0.952955961,0.168768186,0.275828924,0.97752809
texas,0.133604888,0.883783193,0.072024594,0.117686992,0.921348315
believed,0.11103352,0.86088952,0.05919583,0.09451521,0.893258427
replace,0.070886076,0.799475467,0.037115589,0.05330126,0.786516854
tells,0.076335878,0.814883619,0.040103122,0.059013455,0.790960452
disagree,0.083865593,0.819746476,0.044100467,0.066700894,0.853107345
fans,0.163805787,0.906840782,0.089688507,0.148770426,0.943502825
conclusion,0.113166485,0.866408043,0.060465116,0.09681856,0.881355932
2nd,0.130344541,0.885531636,0.070340502,0.114475054,0.88700565
israeli,0.391451069,0.970440389,0.244382022,0.381875627,0.983050847
round,0.105043478,0.859414272,0.055967383,0.0884985,0.853107345
purposes,0.088353414,0.826357775,0.04652568,0.071395377,0.875
summary,0.106776181,0.857392635,0.056809905,0.090334502,0.886363636
peoples,0.08887598,0.828597967,0.046831956,0.071939128,0.869318182
waiting,0.071964794,0.804119768,0.037700027,0.054610648,0.789772727
brand,0.092659446,0.835209267,0.048919949,0.075826058,0.875
determine,0.08589323,0.832531964,0.045311517,0.069018735,0.822857143
apr,0.233545648,0.940826139,0.133279483,0.220484763,0.942857143
la,0.099349092,0.856354497,0.052842566,0.082861608,0.828571429
seemed,0.083403303,0.821057808,0.043849323,0.066424411,0.851428571
alternative,0.083381254,0.825811387,0.043899485,0.06642628,0.828571429
americans,0.140521432,0.893727461,0.076149425,0.125083756,0.908571429
father,0.14587156,0.898262485,0.079301746,0.130579813,0.908571429
beliefs,0.15503876,0.898754235,0.084241824,0.139903169,0.971428571
released,0.08358032,0.831056715,0.044076274,0.066657224,0.805714286
individuals,0.108989934,0.859742105,0.057997784,0.092781632,0.902298851
electronic,0.12235106,0.880067752,0.065749893,0.106544539,0.879310345
33,0.136986301,0.896732598,0.074404762,0.121611347,0.862068966
chicago,0.112514351,0.873292536,0.060270603,0.096478517,0.844827586
documentation,0.095208071,0.843186537,0.050350117,0.078741532,0.87283237
ahead,0.06714876,0.80264452,0.035144634,0.049991255,0.751445087
resolution,0.135835567,0.894328489,0.073607748,0.120493763,0.878612717
woman,0.14741784,0.900775871,0.080224834,0.132347093,0.907514451
computers,0.110954064,0.862528685,0.059089198,0.094888922,0.907514451
studies,0.138673557,0.890722325,0.074883721,0.123417978,0.936046512
capable,0.076190476,0.80920118,0.039911308,0.059314098,0.837209302
tom,0.124248497,0.880614141,0.066724064,0.108649851,0.901162791
summer,0.103728814,0.855534914,0.055075594,0.08757908,0.889534884
methods,0.093096897,0.84351437,0.049229739,0.076687744,0.854651163
fight,0.098317387,0.850672058,0.052116125,0.082042778,0.86627907
treatment,0.141760722,0.89613157,0.076847773,0.126619604,0.912790698
showing,0.063187456,0.781280734,0.0329188,0.045977677,0.784883721
tools,0.098799314,0.856463774,0.052497266,0.082573046,0.837209302
social,0.132732487,0.884329581,0.071397091,0.117310708,0.941860465
self,0.081342435,0.823516556,0.042750374,0.064715252,0.83625731
heavy,0.085680048,0.833242269,0.045153142,0.069177301,0.83625731
risk,0.083694084,0.826521692,0.044019429,0.067122169,0.847953216
upgrade,0.113997114,0.865807016,0.060745867,0.098184918,0.923976608
copies,0.116198538,0.874494591,0.062191104,0.100495882,0.883040936
offers,0.10746484,0.864768878,0.057263643,0.09153568,0.871345029
attitude,0.084251101,0.818271227,0.044206877,0.067649012,0.894736842
older,0.078851028,0.821276363,0.041420118,0.0621702,0.81871345
gotten,0.064642507,0.791279642,0.033725089,0.047687621,0.776470588
army,0.159033719,0.908698503,0.086956522,0.144500658,0.929411765
onto,0.072844135,0.810840345,0.038159371,0.056107573,0.8
responses,0.086206897,0.832040214,0.045397621,0.069799647,0.852941176
definitely,0.057869356,0.765162277,0.030054645,0.04071256,0.776470588
70,0.103951584,0.862474047,0.055323986,0.088035137,0.858823529
listen,0.09444266,0.845973118,0.049949032,0.078254308,0.864705882
purchase,0.121495327,0.876734783,0.065054212,0.105986513,0.917647059
judge,0.08999696,0.83646596,0.047451106,0.073677947,0.870588235
college,0.096212897,0.85526172,0.051068453,0.080115175,0.829411765
south,0.149225716,0.900939788,0.081081081,0.134428588,0.935294118
minor,0.07603492,0.820729975,0.039929015,0.059397694,0.794117647
sites,0.11446249,0.874877063,0.061232933,0.098908742,0.875739645
feet,0.115124153,0.871489455,0.06147047,0.099552072,0.905325444
administration,0.137305699,0.890831603,0.074056823,0.122278841,0.940828402
relevant,0.077574433,0.815484646,0.040664376,0.061034169,0.840236686
replies,0.073077899,0.800404327,0.038176034,0.056398828,0.852071006
remain,0.091396155,0.842476232,0.048268975,0.075227158,0.857988166
governments,0.141019956,0.894164572,0.076222435,0.126090206,0.940828402
born,0.150404569,0.902469675,0.081780538,0.135727137,0.934911243
double,0.089392509,0.841929844,0.047207447,0.073186688,0.840236686
lived,0.106002106,0.860834881,0.056343284,0.090196613,0.893491124
justice,0.11163465,0.86608021,0.059459459,0.095961616,0.911242604
relatively,0.078018223,0.823079445,0.040981155,0.061520469,0.810650888
town,0.111272727,0.866462682,0.05925639,0.095684956,0.910714286
extremely,0.066189183,0.793410556,0.034527184,0.049462655,0.797619048
excuse,0.061682704,0.792208502,0.032175032,0.044874726,0.744047619
muslim,0.335692619,0.964102284,0.202192448,0.325411833,0.988095238
bet,0.06618705,0.787236368,0.034482759,0.049439099,0.821428571
forces,0.133447391,0.889301716,0.071889401,0.118425839,0.928571429
followed,0.096072704,0.847830838,0.050806728,0.08010555,0.880952381
anonymous,0.140092166,0.89804393,0.075924076,0.125276684,0.904761905
install,0.101832994,0.855425637,0.05399568,0.086010259,0.892857143
defined,0.104885057,0.863840017,0.055810398,0.089172556,0.869047619
keyboard,0.14097317,0.896787236,0.076317085,0.126156206,0.922619048
ad,0.075513604,0.818052672,0.03960396,0.059044638,0.80952381
active,0.08801956,0.83695771,0.046376812,0.071947604,0.862275449
store,0.0769021,0.815047536,0.040285714,0.060538301,0.844311377
weight,0.102104174,0.857775107,0.054172767,0.086391852,0.886227545
fear,0.081328751,0.82471861,0.042706767,0.065083054,0.850299401
1991,0.118567312,0.883018249,0.063660477,0.103328669,0.862275449
random,0.108940646,0.870396678,0.058116232,0.093434292,0.868263473
okay,0.065325444,0.784231232,0.0340069,0.04865015,0.826347305
limit,0.088345865,0.841000983,0.046596167,0.072394087,0.84939759
listed,0.096523793,0.853731833,0.051126207,0.080783303,0.861445783
newsgroups,0.145626478,0.901267621,0.079014879,0.131101684,0.927710843
began,0.117787505,0.878865698,0.063059225,0.102583636,0.891566265
examples,0.078024137,0.82051142,0.040918457,0.061797982,0.837349398
sign,0.058509403,0.778439515,0.030427433,0.04179745,0.759036145
applied,0.086255042,0.839088624,0.045469414,0.070258096,0.837349398
toward,0.091086532,0.847339089,0.048126504,0.075308527,0.848484848
status,0.099077554,0.855917386,0.05249819,0.083483588,0.878787879
role,0.114221725,0.870342039,0.060859189,0.098976134,0.927272727
compatible,0.092863821,0.840946345,0.048948752,0.077078438,0.903030303
pages,0.140831758,0.900666594,0.076371092,0.126306764,0.903030303
signal,0.114659484,0.874276035,0.061216105,0.099452742,0.903030303
felt,0.087507544,0.834772156,0.046046364,0.071601209,0.878787879
