,0
"corrections (offer, bag)",0.35839824600000003
"megs (download, tcpip)",0.358334283
"bed (ample, attendance)",0.358241808
"tartars (tartar, rawlinson)",0.358139285
"fcc (filtering, stood)",0.35812296899999996
"constraints (substitute, imposed)",0.35807891299999994
"propulsion (widget, iris)",0.35807157100000003
"surprises (declared, resulted)",0.358039338
"bugs (global, lives)",0.35800649100000004
"bodies (measured, safer)",0.35794598200000005
"inform (bias, applications)",0.357926995
"michigan (henry, serving)",0.357827864
"crashes (lately, picking)",0.35774876899999997
"stretch (felt, disabled)",0.357730558
"carson (goaltender, shanahan)",0.357675178
"attacked (rid, strength)",0.357645046
"characterize (wanting, executive)",0.357501279
"darryl (victory, scores)",0.357478808
"roberts (overnight, hire)",0.35744150700000005
"back (get, value)",0.35742345
"commissioner (smoked, deficit)",0.35740476299999996
"disciples (preached, sects)",0.357354147
"finder (platform, gaining)",0.35734446799999997
"friendship (bond, adopt)",0.357249246
"urban (areas, indirectly)",0.35720434100000004
"connecticut (decades, massachusetts)",0.357180775
"columbus (pat, consideration)",0.35717854200000004
"transfer (device, visit)",0.357032705
"broadcast (nobody, thinking)",0.357010779
"boxer (adopt, identifying)",0.35699479799999995
"cohen (appearances, emotion)",0.35698898
"stove (rounds, occuring)",0.356983503
"imperative (emerging, handler)",0.35696278200000003
"rescue (hosts, establishment)",0.356948964
"convert (sometimes, pass)",0.356919001
"captured (quietly, comparisons)",0.356857826
"cart (thrown, pair)",0.35682731100000004
"moore (difficulties, continent)",0.35682236
"finland (teams, rogers)",0.356810075
"employees (upset, financial)",0.356798347
"believes (preserve, stated)",0.356789509
"seasons (noticable, barry)",0.35677489
"belgium (firstly, spit)",0.35676356600000003
"coach (radios, arab)",0.356759826
"cambridge (detect, installed)",0.356731243
"viola (larkin, 1916)",0.35672406700000003
"considering (seem, concerned)",0.35668174799999997
"network (maximum, communications)",0.356667384
"resembling (operated, sized)",0.356604442
"criticized (inquiry, stir)",0.356600068
"bonus (positively, minus)",0.356590791
"beneficial (misunderstood, deliberate)",0.356575421
"campaigns (sync, gore)",0.35649718700000005
"axis (fluid, temperatures)",0.356460051
"drove (worthless, habit)",0.356401843
"ceiling (exceeds, condone)",0.35629796799999996
"contention (intention, mere)",0.35628440899999997
"burst (uniform, excess)",0.356279886
"forsale (softwares, unreliable)",0.35626022399999996
"downloaded (dial, plugged)",0.356249343
"effectively (replace, impact)",0.356210975
"bombing (plugs, rail)",0.356209586
"clinic (drastically, elite)",0.356056913
"raw (utilities, massachusetts)",0.356038125
"charged (taste, unnecessary)",0.356006865
"laugh (opposition, stole)",0.355995647
"compatibility (menus, occasionally)",0.355984356
"healthy (angry, ontario)",0.355950445
"tektronix (decoding, ccd)",0.355905267
"asleep (lady, worthwhile)",0.355861001
"guide (server, works)",0.35582969700000006
"ron (advantage, woman)",0.35581572899999997
"conducted (development, seek)",0.355679353
"dissemination (intercept, mentality)",0.355656614
"flights (500000, postal)",0.35564296700000003
"south (extent, born)",0.355555089
"individually (20000, sounded)",0.35550447
"consists (locations, conflict)",0.35547825200000005
"bleeding (sliding, practices)",0.355445488
"conflicts (activity, perform)",0.355389612
"book (years, response)",0.355373379
"supportive (morally, integrity)",0.355362254
"encountered (complaints, introduction)",0.355361197
"bothers (offence, grave)",0.35529468299999994
"saint (sin, continent)",0.35526621799999997
"elections (generals, libertarians)",0.35524361
"exception (kill, fair)",0.355186655
"minus (thick, girls)",0.35516436700000004
"tax (tower, draw)",0.355106982
"channels (wed, together)",0.355050741
"loser (tonight, transfer)",0.35504407200000004
"award (employ, kept)",0.355016603
"bits (concerned, examples)",0.35497968399999996
"nt (collecting, conflicting)",0.35494277399999996
"importantly (wishing, subset)",0.35486726799999996
"farther (intact, opportunities)",0.354797773
"paperback (dip, grows)",0.354676716
"bob (ended, direct)",0.354674321
"extract (threaten, affordable)",0.354652112
"cup (cells, interior)",0.354587618
"attitude (children, mother)",0.354584013
"upset (realized, existed)",0.354577871
"edit (hint, remain)",0.354543121
"billboard (billboards, ssto)",0.354537369
"attendees (clearance, simplest)",0.354509061
"jacks (surgery, brands)",0.354464879
"digest (accept, 0)",0.35445191299999995
"coldblooded (dro, tartar)",0.354430955
"scispace (stellar, infinity)",0.354420901
"bundled (compose, disabling)",0.354378904
"governor (patriot, knives)",0.354367704
"greetings (al, please)",0.35432526700000005
"lengthy (recording, heavily)",0.35430192899999996
"coaching (expos, defensively)",0.35425209
"roads (officer, wisconsin)",0.354203728
"cubs (buddy, gerald)",0.35416735899999996
"benefits (explicitly, desire)",0.354166446
"fanaticism (galileo, casualties)",0.354125
"bbs (formats, intel)",0.35412389200000005
"jody (concentrated, reversed)",0.354071962
"bulletin (generates, trivial)",0.354006583
"brethren (unity, annihilation)",0.35400019299999996
"coding (tofrom, isdn)",0.353982421
"erase (tight, british)",0.353977831
"comet (hulk, infrared)",0.353977738
"watching (leading, biased)",0.35395384700000004
"conception (throws, gene)",0.353949071
"desk (2000, writer)",0.353897929
"connector (repeat, horizontal)",0.35388347299999995
"modify (input, children)",0.353882963
"corn (organisms, ozone)",0.353847171
"tune (dictionary, tool)",0.353842249
"assess (statistically, springfield)",0.353807655
"samples (decades, workstations)",0.35375870200000004
"batteries (closest, complaints)",0.35365699100000003
"luther (era, attend)",0.353645069
"entitled (publish, constitute)",0.353632606
"pauls (marys, selanne)",0.35361213399999997
"callbacks (callback, sunview)",0.353610164
"scroll (aka, maker)",0.35360504200000004
"bc (appropriate, clever)",0.353570864
"dip (grows, invest)",0.353535521
"mask (tactic, preference)",0.353505141
"awesome (circumstances, dump)",0.353471295
"bowl (childs, ontario)",0.353454709
"timothy (pat, matthew)",0.35345397100000003
"discounts (studying, builtin)",0.35339092200000005
"embargo (abusive, supporter)",0.353387775
"surprise (credit, favor)",0.35336970100000004
"capture (lights, desirable)",0.35333818200000006
"table (converted, comparing)",0.353305208
"yes (freedom, better)",0.353258996
"copy (youre, wish)",0.35320888100000003
"shoulder (bridge, social)",0.353200016
"wiretaps (cipher, concussion)",0.35319883700000004
"evolve (regret, interaction)",0.35317877
"chains (deck, everytime)",0.353155767
"collecting (boot, complaints)",0.353145747
"editing (gordon, colleague)",0.35313175399999996
"experienced (insert, basically)",0.35309106799999995
"yup (started, reasoning)",0.353088836
"bureau (toss, prevail)",0.353059082
"compact (draw, controls)",0.353001557
"bags (italian, seats)",0.352967485
"flies (conjunction, retain)",0.352934883
"clones (virgin, appletalk)",0.352930305
"johansson (chi, hawerchuk)",0.352923073
"loving (jefferson, furthermore)",0.35291430700000004
"given (states, half)",0.35290195399999996
"directional (awareness, 48633)",0.35289892799999995
"les (sean, spoken)",0.35287046200000005
"scream (hood, taurus)",0.352865794
"pete (recognized, performing)",0.35284102700000003
"lock (year, related)",0.352826259
"victims (explanation, finding)",0.352815955
"places (originally, detail)",0.35273391200000004
"awareness (philosophical, jury)",0.35272279700000003
"hell (regarding, carry)",0.35268915
"system (list, please)",0.352644213
"batter (styles, ensuing)",0.35263103799999995
"homes (damaging, fuel)",0.352517175
"internally (straw, painful)",0.352516778
"inspiration (instruction, advocate)",0.352484333
"coincidence (meaningful, comparisons)",0.35247554200000003
"colour (spend, listening)",0.352446125
"damaging (fuel, justified)",0.352419873
"association (admit, crazy)",0.35231319
"criticizing (poles, civilians)",0.35231216200000004
"illness (grants, barrier)",0.352305246
"columbia (alan, commission)",0.35230275899999997
"contained (ordered, virtually)",0.352281539
"student (term, week)",0.352279581
"cos (practices, resist)",0.352230175
"collins (johns, womens)",0.35222442600000003
"counted (largely, consideration)",0.352211372
"investigating (blanket, inherent)",0.35211709799999996
"purchasing (instruction, partial)",0.35207218
"copyrighted (ltd, undoubtedly)",0.352069376
"cpr (plo, erzurum)",0.352045455
"laserwriter (16mb, 20mhz)",0.35203871600000003
"dept (wed, greater)",0.351993861
"trademark (pour, favorable)",0.351990268
"must (around, available)",0.351957636
"shops (technically, identification)",0.35194750700000005
"tin (cautious, cracking)",0.351939949
"claimed (virtually, hundreds)",0.351882873
"slightly (motherboard, ports)",0.351770995
"client (libraries, characteristics)",0.351761637
"deciding (forced, powerful)",0.351717245
"cleveland (baltimore, houston)",0.351679904
"prelude (spinning, mir)",0.35165775200000005
"beauchaine (bobbeviceicotekcom, sank)",0.351655457
"improved (ps, capabilities)",0.351647317
"infinite (rendering, involving)",0.351575838
"att (monthly, convenient)",0.35156859700000004
"dollars (revolution, boot)",0.351567905
"caps (additions, supporting)",0.351537379
"pens (naive, stood)",0.35151793200000003
"mpeg (lou, listserv)",0.351504935
"calculated (shelf, inability)",0.351450575
"ppm (communicate, increasing)",0.351389025
"excuses (everyones, consequences)",0.351333477
"competent (pray, closer)",0.35133098700000004
"equipped (lives, warn)",0.351329995
"stance (interview, nonsense)",0.35124509299999995
"miracles (condemned, dogma)",0.351238428
"construct (fitting, attacking)",0.351223523
"date (nation, event)",0.35121373899999997
"gonna (dry, dollars)",0.351190864
"rush (implying, workers)",0.351184106
"bos (tor, forwards)",0.35118098200000003
"breath (alternative, ready)",0.35114231100000004
"cult (inappropriate, worship)",0.351139473
"daughter (inherently, pictures)",0.351072251
"committee (campaign, 129)",0.351069972
"av (cellular, fooled)",0.351047415
"bds (nightmare, unlawful)",0.351026636
"debating (simplified, faulty)",0.35095320700000004
"panel (conventional, orientation)",0.350941669
"astros (nolan, yankees)",0.350937866
"exercise (imply, acceptable)",0.350905786
"bruins (soccer, palm)",0.350895384
"twelve (treated, insight)",0.350890924
"compelled (cloth, encouraging)",0.350845905
"corporation (warn, attempts)",0.350835216
"champs (quakers, mvp)",0.35077969600000003
"beta (namely, aside)",0.350700226
"himher (childs, condone)",0.350688126
"codes (alternative, aside)",0.350675755
"stages (heap, wishing)",0.350674242
"cloud (february, elect)",0.350526011
"commitment (administration, privately)",0.350502524
"treats (addressed, hurry)",0.35039869700000004
"capitals (healy, chi)",0.35039770299999995
"blue (30, team)",0.35038226
"condition (repair, disabled)",0.35031962
"xview (4mb, xserver)",0.350301529
"behold (lovely, encouraging)",0.350255861
"block (grant, affected)",0.35025114399999996
"contracted (raising, dragged)",0.350231595
"christians (twisted, biblical)",0.350229646
"distance (vary, imagination)",0.35015689899999997
"dangers (dramatic, traveling)",0.350144014
"emerge (intro, wary)",0.350142083
"jose (faith, concerns)",0.35013841799999995
"build (tm, FALSE)",0.35011057700000003
"firstly (bullet, souls)",0.35008386700000005
"popping (factual, conservative)",0.35007427399999996
"specifically (merely, regarding)",0.349990675
"stl (chi, nyi)",0.349986595
"utter (examined, replied)",0.34991732700000006
"constantly (lacking, contrast)",0.34985033299999996
"comm (imagination, configuration)",0.34980431
"attempt (form, reason)",0.349786899
"horizontal (widely, demonstrate)",0.349779834
"cf (avoiding, walks)",0.349682738
"blurb (representation, facilitate)",0.349663866
"vehicle (respond, required)",0.349655139
"granted (responsibility, foundation)",0.349644899
"defensive (younger, remainder)",0.349644344
"recourse (genetic, stamped)",0.349589828
"since (come, thus)",0.349543438
"congratulations (buffalo, anderson)",0.349494928
"leak (advocate, offices)",0.349491496
"light (included, safe)",0.34947909
"chapters (destroyed, explore)",0.34945906299999996
"replies (larger, obviously)",0.349451513
"channel (analysis, detect)",0.34943978200000003
"corrupt (whatsoever, libraries)",0.349423686
"bosnia (murray, advancement)",0.349416674
"brett (counted, disabled)",0.34937807200000004
"skipjack (diffiehellman, escrowed)",0.34937536799999996
"cleansing (reporters, orthodox)",0.34935943
"mistake (referring, various)",0.349344844
"cause (writing, instance)",0.34930946399999996
"independence (preferences, phrases)",0.349262885
"exchange (label, recognition)",0.349230837
"column (pages, exhibit)",0.349230015
"iowa (ames, stolen)",0.349217779
"measurement (interestingly, simplest)",0.34920924299999995
"norm (jews, foremost)",0.34916920799999995
"audi (diesel, sedan)",0.349118969
"citizenship (disgusted, jury)",0.349104254
"handy (525, frame)",0.349021769
"writings (conflicting, morals)",0.34896121399999996
"calculations (portion, similarly)",0.348950497
"santa (corner, existed)",0.348876895
"cox (elderly, poles)",0.348736217
"historic (palestine, atrocities)",0.3487361
"axe (accomplished, drawn)",0.348722734
"puzzle (unlike, fields)",0.34871783
"needed (parts, hit)",0.348695369
"couples (1948, vintage)",0.348651594
"participants (clues, alcohol)",0.348649363
"coherent (explosive, supporters)",0.34863347299999997
"ribbon (violations, bonus)",0.348608931
"compassion (yelling, sticking)",0.34857001
"marys (psalm, apostle)",0.34849582799999995
"insurance (adequate, british)",0.34849465399999996
"assumes (inaccurate, approval)",0.34848519200000005
"trivial (easiest, query)",0.348421859
"buffers (console, laptop)",0.34835794600000003
"unused (maps, atomic)",0.34832639299999996
"drafted (tor, carpenter)",0.348296321
"cd (adam, handling)",0.348291667
"blows (tips, neighbors)",0.34827646100000004
"conflict (opposite, step)",0.348264776
"cant (evidence, two)",0.34821577200000003
"compares (highend, ranges)",0.34820129899999996
"awhile (terribly, everytime)",0.348193549
"clip (alcohol, farm)",0.348167912
"never (correct, value)",0.34815970799999996
"severely (angry, deeply)",0.34806842600000004
"findings (feels, ongoing)",0.347988786
"josephus (psalm, preached)",0.34797369100000003
"counter (sees, layer)",0.347957015
"dancing (condone, raising)",0.347864861
"civil (blow, actions)",0.347828849
"brothers (weather, ignored)",0.34781775200000004
"followers (lives, hmm)",0.347793332
"goddess (augustine, islanders)",0.34778688399999996
"civilians (criticizing, mothers)",0.347754416
"ntsc (appletalk, cord)",0.347727316
"irrational (advocates, trend)",0.347579126
"whose (mostly, attempted)",0.34749727700000005
"estimated (strictly, visit)",0.347494895
"brave (slowed, concealed)",0.34746872799999995
"research (serious, levels)",0.34744633799999997
"boots (complaints, loop)",0.347441843
"iff (rgb, sparcstation)",0.347418943
"costing (begging, wellknown)",0.347347589
"defenseman (neely, nyi)",0.347287966
"learned (owns, students)",0.347261214
"brackets (nan, publish)",0.34722217899999996
"harley (throttle, rode)",0.34722139799999996
"margin (miles, adjust)",0.34720963
"cincinnati (traditionally, fri)",0.34720260700000005
"happened (strong, exposed)",0.347139022
"defeat (exposure, principles)",0.34711322899999997
"searched (unbelievable, entirety)",0.347104246
"oppressed (eyewitness, convictions)",0.34709913200000003
"bury (sticking, declare)",0.34707598100000003
"caught (home, tim)",0.347071421
"fonts (font, programmers)",0.34702721299999995
"composition (approval, sequence)",0.34700047700000003
"charlie (hitting, disagreement)",0.34689552100000004
"whatever (operating, news)",0.346832006
"fleet (cabin, flights)",0.346803415
"associates (ultra, independence)",0.34679692100000004
"discussing (hall, leadership)",0.346791343
"calls (steps, improved)",0.34673155
"contributors (torture, persuade)",0.346688605
"development (loss, foundation)",0.346645342
"cows (voted, originated)",0.346625566
"flesh (hosts, ireland)",0.34660071600000003
"cdc (rebellion, shouted)",0.346558851
"gather (warren, stress)",0.346501709
"decryption (plotting, backdoor)",0.34645438100000003
"trashed (addressing, licensed)",0.346440956
"centris (appletalk, clones)",0.34640930700000006
"vast (foot, effects)",0.346399065
"office (lab, approach)",0.346372842
"deserving (lips, healthy)",0.346360241
"blacks (whatsoever, sounded)",0.34635591
"fulfillment (souls, bond)",0.346336705
"cried (formally, confrontation)",0.346267475
"disaster (pound, executive)",0.346242765
"doors (accomplish, consideration)",0.346220615
"dual (limiting, discount)",0.346183525
"combo (panels, global)",0.346154409
"keyboard (sh, alexander)",0.34613966700000004
"initiated (confirmed, fewer)",0.34610739799999996
"dl (yankees, centered)",0.346089329
"clinical (tobacco, janet)",0.34608018
"fantasy (recognizing, evaluating)",0.34606370200000003
"cans (temperatures, diagram)",0.346024324
"patterns (existed, upset)",0.34601676200000003
"clh (sabbath, disclosed)",0.34596061
"diet (precautions, er)",0.345936554
"believers (communist, pleasure)",0.345926805
"behind (specific, gave)",0.345833326
"commented (bonus, mill)",0.345808514
"christopher (december, allen)",0.345768431
"distant (phrases, calif)",0.345753714
"collaboration (scattered, advocated)",0.345718344
"comes (going, except)",0.34570051799999996
"episode (decades, rising)",0.34567543799999995
"web (367, correspondence)",0.345661318
"convinced (dumb, 1500)",0.345609546
"christ (jury, concealed)",0.345588705
"design (base, spring)",0.345498894
"distress (spouse, inflammatory)",0.34547930600000004
"considerations (tested, powerful)",0.345441045
"bull (whole, heres)",0.345424264
"clothes (observation, tended)",0.34538579799999997
"education (determining, sample)",0.345379316
"texture (brute, innovative)",0.34534343700000003
"collapse (filters, strange)",0.34534339799999997
"decs (interpreter, spain)",0.34534104600000004
"instituted (conservative, incompetent)",0.345324969
"collision (wanting, beam)",0.345304956
"discusses (rulers, enjoyed)",0.34526449600000003
"relation (topic, dirt)",0.34525156
"drugs (observing, wrap)",0.345234428
"svga (vga, damage)",0.34521198200000003
"protective (philip, bitter)",0.34517316600000003
"bound (practice, foot)",0.34513506299999996
"organism (infection, phenomena)",0.34512421
"arrived (propose, patterns)",0.34508238399999996
"geographic (510, classes)",0.34506243799999997
"consumer (guard, signing)",0.345031505
"replace (loss, impact)",0.34501673899999996
"carpenter (drafted, supporter)",0.3450032
"mystery (concerns, leaving)",0.344968357
"chest (advocate, integrated)",0.344916403
"demonstrated (manufactured, presence)",0.344903807
"democratic (compensate, commentary)",0.344886397
"bother (difficult, district)",0.344860065
"lens (incompetent, systematic)",0.344848119
"circumcision (heterosexual, agnostic)",0.344846817
"brick (conventional, rising)",0.344816281
"reserves (calif, distant)",0.34481043899999997
"compound (hmm, remain)",0.34474654200000004
"ways (teach, basically)",0.344743084
"consider (different, belongs)",0.344735636
"FALSE (build, broken)",0.344670369
"smoked (miserable, chambers)",0.344650704
"heck (trade, seattle)",0.344584238
"popup (formula, bands)",0.344579395
"driving (thousand, car)",0.34457550200000003
"buses (integral, complexity)",0.344553945
"yeast (illnesses, unbreakable)",0.34454556399999997
"cooking (horizon, contacting)",0.34450169700000005
"welcome (purposes, keith)",0.34446128600000003
"tactic (neck, firmly)",0.344456683
"correspondence (eighth, increasingly)",0.344440565
"crimes (permit, blacks)",0.34438300200000005
"complicated (officials, unique)",0.344311882
"gcc (prevention, contacting)",0.34426676100000003
"dragging (mt, senior)",0.344259559
"clouds (rising, conventional)",0.344256626
"comfortable (unlike, loud)",0.34423685600000004
"forwarded (resulted, americas)",0.344232594
"sell (shop, van)",0.34418066399999997
"cal (tuesday, principle)",0.344055575
"beat (practical, errors)",0.344050791
"bold (amazed, touched)",0.344044379
"victim (aggressive, spite)",0.34401338200000003
"dare (task, consideration)",0.34398296
"galileo (telescope, mir)",0.343919873
"astronomers (plains, penguins)",0.343890763
"bigger (keys, satisfied)",0.343875735
"demonstrates (robinson, resident)",0.34381238399999997
"colormap (sgis, pex)",0.343781265
"bytes (bye, sucks)",0.34377452700000005
"returned (corner, determining)",0.34376346799999996
"charts (strive, advised)",0.34374535799999995
"erik (rochester, threat)",0.343666095
"tracks (release, rarely)",0.343666078
"captain (officials, existed)",0.343662016
"brent (218, mining)",0.343634506
"conference (seemed, shows)",0.343634327
"citizen (printing, excessive)",0.343619523
"cap (usual, company)",0.343618855
"ready (alternative, move)",0.34361118700000004
"delivery (sad, truly)",0.343602368
"scored (stewart, invite)",0.34358357100000003
"cheapest (accessible, aimed)",0.343562329
"macro (treats, grind)",0.343553945
"nissan (fitted, trunk)",0.34351191299999995
"heads (sometimes, format)",0.34343672700000005
"confuse (supplied, interestingly)",0.34343225899999996
"presidents (victory, acquire)",0.34343225299999997
"catholics (catholic, constitute)",0.34336817
"dc (mere, intention)",0.34336099600000003
"basically (feeling, ways)",0.343340745
"glass (axis, acceleration)",0.34333603
"tests (chip, adding)",0.34324923
"upload (yearly, substantially)",0.34319429
"makers (sudden, sticking)",0.343109615
"roger (license, respond)",0.343083806
"diversity (mad, discourage)",0.343053903
"boss (careful, treats)",0.343050607
"infinitely (worthwhile, starters)",0.34301278799999996
"neural (counting, fingers)",0.343011949
"dos (describing, gives)",0.3430091
"complete (equivalent, usually)",0.34299913600000004
"prone (asserts, untrue)",0.34298801799999995
"configuration (vary, careful)",0.34293830700000005
"craft (societies, venus)",0.342917426
"founding (proponents, candidate)",0.342880801
"harsh (blind, agencies)",0.342877645
"refer (didnt, make)",0.34285991899999996
"weapon (humans, stating)",0.342829624
"caution (standard, expense)",0.34277273700000005
"cares (distinction, king)",0.342658611
"power (came, let)",0.342631133
"booster (indications, cargo)",0.34259033299999997
"coat (deer, valves)",0.342572165
"childhood (raising, worthwhile)",0.34257106
"come (take, open)",0.34254983299999997
"brother (loss, operations)",0.342541274
"pointers (wasted, harmful)",0.34254063799999995
"convincing (chair, releasing)",0.34251854200000004
"ministers (glorious, moses)",0.342513907
"fee (instant, ultimately)",0.342421131
"buying (highway, modem)",0.342410805
"courage (yard, enforcing)",0.342385476
"precious (explaining, perfectly)",0.342361724
"within (form, open)",0.342327061
"differing (ranging, 605)",0.342298573
"espionage (footage, instructed)",0.34226767700000005
"kuwait (saudi, arabia)",0.342250595
"causes (pointing, load)",0.34221542200000005
"tommy (pr, sweep)",0.342156281
"construction (il, sky)",0.34212790299999996
"compilers (xwindows, ega)",0.34212294299999996
"eggs (noticable, complains)",0.34210563
"locations (organized, optional)",0.342088175
"liability (disabled, specified)",0.34202140200000003
"sold (accounts, bus)",0.34200384799999994
"cents (mixing, persistent)",0.341968303
"criteria (rock, dropped)",0.341943905
"imply (amateur, easier)",0.341881885
"stood (naive, ontario)",0.341881124
"criticism (stations, watched)",0.341869142
"dayton (rockets, financially)",0.34186152
"compete (salary, stole)",0.34180994299999995
"succeed (sits, partners)",0.341785138
"baseball (angry, restriction)",0.34169658
"sky (construction, neighbor)",0.341671939
"electronic (usage, holds)",0.341660498
"cad (dragging, extracted)",0.34164562600000004
"blatantly (abroad, firmly)",0.341626159
"maps (unused, activity)",0.34158186100000004
"demo (charge, generally)",0.34156625
"surgery (ample, tendency)",0.34156016
"dirt (appreciate, forth)",0.341506485
"supporting (ignored, replied)",0.34150281299999996
"bulb (ear, filtering)",0.341480932
"pressing (loop, calculate)",0.341479917
"chris (usual, attempting)",0.341475694
"exposed (figure, shorter)",0.341382284
"clarify (intention, worthy)",0.341378733
"shooting (heres, guys)",0.34133575299999996
"confined (legally, practices)",0.34127998
"mouth (consensus, charged)",0.341265544
"confirmed (dozen, relations)",0.341250196
"misc (rev, instrument)",0.34114674100000003
"categories (altogether, universe)",0.34110128100000003
"released (indicated, behind)",0.341089896
"calculator (edt, instruments)",0.341055612
"hq (somalia, bethesda)",0.341046795
"dimension (scrutiny, faulty)",0.341032579
"rumor (spirit, impressive)",0.34099489299999997
"decent (fault, situations)",0.340921729
"sys (deadline, milwaukee)",0.340906915
"important (broken, charge)",0.340853091
"control (regarding, intended)",0.34084996799999995
"defense (opinion, controlled)",0.340783934
"friends (soft, asking)",0.340732611
"clone (desktop, thousand)",0.34072467700000003
"fear (done, dark)",0.340713105
"statutes (deposited, matched)",0.34068162700000004
"occuring (factual, nonexistent)",0.340630748
"pushing (rings, cares)",0.340624511
"bitter (chasing, faulty)",0.340533115
"driver (minor, face)",0.340469635
"concept (intention, mistakes)",0.340358229
"track (primary, moved)",0.34034669
"satisfaction (regime, mentions)",0.34032197799999997
"covers (stated, distinguish)",0.34020406700000005
"eliminating (gene, dod)",0.34018570299999995
"compile (application, suitable)",0.34017908399999996
"cooling (schemes, cautious)",0.34017519799999996
"croats (sanctions, serbian)",0.340129829
"scared (wheels, offices)",0.34004416600000004
"executive (disaster, wanting)",0.340043945
"colonel (1959, kurdish)",0.34002042200000004
"fresh (announce, nasty)",0.339989861
"establish (kinds, advanced)",0.339981246
"shocks (judged, losses)",0.339966025
"withdrawn (unclear, facto)",0.33995223399999996
"couldnt (15, replaced)",0.339950844
"compose (unclear, heights)",0.33993921
"due (free, groups)",0.339926646
"compensation (negotiated, bitter)",0.339850716
"finger (aspect, approval)",0.33984630200000004
"seats (realized, scary)",0.339797471
"newer (highway, complaints)",0.339791706
"cigarette (sticker, acceleration)",0.339789346
"stern (thompson, wisconsin)",0.33972024100000003
"bizarre (classes, dozen)",0.339712823
"requirements (replied, initially)",0.339688696
"defaults (truecolor, vax)",0.339528555
"eye (improved, argue)",0.33942114100000004
"spin (hearing, consideration)",0.339405305
"pointing (unknown, rid)",0.339338938
"predictions (circumstances, importance)",0.33933571799999995
"disk (users, creating)",0.33932896100000004
"components (discount, justified)",0.339316016
"hampshire (raising, tendency)",0.339285434
"consistency (billion, treat)",0.339279303
"compartment (taurus, tranny)",0.33921589
"covering (licensed, reduction)",0.33919629700000004
"cease (meaningful, symbolic)",0.339079508
"per (useful, full)",0.339036493
"believed (leaders, conflict)",0.33901737200000004
"sweden (russia, yellow)",0.33898322200000003
"brindamour (recchi, poulin)",0.338958634
"demanded (crack, orientation)",0.338908036
"discuss (decide, japanese)",0.338821724
"ottoman (kurdish, istanbul)",0.338781877
"intervene (pressures, similarities)",0.338763635
"decision (rely, guilty)",0.338738866
"nixon (afterwards, extraordinary)",0.33872653
"whatsoever (patience, sounded)",0.338722399
"commander (colored, confirmation)",0.33869808799999995
"cargo (booster, passengers)",0.33862431600000004
"european (basic, larger)",0.33861491899999996
"closet (observation, younger)",0.33859894700000004
"x11r5 (modifications, executed)",0.338424512
"condemnation (warfare, honesty)",0.338418148
"clarke (hut, observers)",0.33838618200000004
"batting (astros, glove)",0.33837768100000004
"intelligence (famous, reasonable)",0.33837661700000005
"collected (largely, offering)",0.338375494
"cannot (means, actual)",0.338354259
"decrypted (ciphertext, cipher)",0.338247099
"commenting (facing, moot)",0.338228061
"certainty (jumping, addressed)",0.33814257600000003
"button (mount, sw)",0.33810096100000003
"de (van, version)",0.33809902799999997
"construed (entertaining, oppose)",0.337997616
"premises (punish, fringe)",0.33787944299999995
"discomfort (wipe, misunderstood)",0.337858169
"coaches (mvp, sutter)",0.337785884
"inning (innings, pitches)",0.33775411899999996
"emacs (briefing, sundays)",0.33774944
"reliable (purchase, recognize)",0.33774199200000005
"larkin (viola, astros)",0.33760663799999996
"womens (campaign, johns)",0.33754342
"max (2, scan)",0.337539231
"pg (martin, cells)",0.337469256
"begin (attempts, acknowledged)",0.337460019
"fortunately (dozen, cry)",0.33744819600000003
"keep (trick, mix)",0.337433473
"wit (relationship, saw)",0.337285236
"belfour (potvin, selanne)",0.3372699
"believe (hand, suggestions)",0.33722219200000003
"monitors (corrupted, considerable)",0.337176116
"clubs (maintains, anyways)",0.33712908700000005
"community (hasnt, listening)",0.33708957
"containing (language, including)",0.337074889
"forward (questions, situation)",0.337071822
"constructive (preservation, adopt)",0.33706214
"crew (circumstances, partially)",0.33705585899999996
"britain (supporting, approaching)",0.337054772
"hungry (raising, worthwhile)",0.33698873
"continent (bulk, struggle)",0.336961178
"flash (hasnt, speculate)",0.336958816
"scout (landing, eight)",0.336933682
"converter (altogether, mixed)",0.336893351
"irq (uart, interrupts)",0.336869091
"configure (configured, reboot)",0.336866915
"religion (individuals, talk)",0.336851265
"extends (firstly, adopt)",0.336782507
"followup (responding, presumably)",0.336773558
"destruction (blank, honestly)",0.336764293
"shamir (impractical, systematic)",0.336763873
"womans (husbands, agrees)",0.33675847
"fifty (chasing, captured)",0.336742525
"carrying (states, mechanism)",0.33672329999999995
"collective (congress, familiar)",0.336712137
"xfactor (surfer, bagged)",0.336687394
"poles (sphere, mars)",0.33666708700000003
"educate (blast, mad)",0.33656944200000005
"btw (year, entire)",0.336531951
"spokesman (viewed, innocent)",0.336505667
"exclusively (estimate, filed)",0.336431417
"moves (powerful, argue)",0.336416671
"micro (dated, personal)",0.33636419100000003
"conditional (administrative, loudly)",0.33636284200000005
"contents (category, property)",0.33636218100000004
"conditioning (dish, sampling)",0.336354162
"climate (425, harmony)",0.33635392299999994
"daniel (deny, lying)",0.336353413
"character (ended, general)",0.336336574
"college (min, beautiful)",0.336331555
"caliber (cent, camps)",0.336318781
"corpses (killings, pogroms)",0.33630678
"heterosexuals (coercion, voters)",0.33628116
